S1_Temp,S2_Temp,S1_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2_Slope,S6_PIR,S7_PIR,target
25.31,25.38,19,59,0.08,0.05,0.06,0.1,0.0,0,0,0
25.31,25.38,19,59,0.08,0.05,0.07,0.1,0.0,0,0,0
25.31,25.38,19,59,0.08,0.05,0.06,0.1,0.0,0,0,0
25.31,25.38,20,61,0.07,0.05,0.06,0.1,0.0,0,0,0
25.31,25.38,20,61,0.08,0.05,0.06,0.09,0.0,0,0,0
25.38,25.38,20,59,0.08,0.06,0.06,0.09,0.0,0,0,0
25.31,25.38,20,60,0.07,0.05,0.06,0.1,0.0,0,0,0
25.38,25.38,20,60,0.07,0.06,0.06,0.1,0.0,0,0,0
25.38,25.38,20,60,0.08,0.08,0.12,0.09,0.0,0,0,0
25.38,25.38,20,60,0.11,0.05,0.06,0.1,0.0,0,0,0
25.38,25.38,20,60,0.07,0.04,0.06,0.11,0.0,0,0,0
25.31,25.38,20,60,0.07,0.04,0.06,0.09,0.0,0,0,0
25.31,25.38,20,62,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.38,20,61,0.08,0.04,0.06,0.1,0.0,0,0,0
25.38,25.38,20,63,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.38,20,61,0.07,0.05,0.06,0.1,0.0,0,0,0
25.38,25.38,20,60,0.07,0.06,0.06,0.1,0.0,0,0,0
25.38,25.38,19,59,0.08,0.06,0.06,0.11,0.0,0,0,0
25.38,25.38,19,59,0.07,0.06,0.11,0.1,0.0,0,0,0
25.38,25.38,19,59,0.09,0.05,0.06,0.11,0.0,0,0,0
25.38,25.38,19,59,0.07,0.05,0.05,0.11,0.0,0,0,0
25.38,25.38,19,60,0.07,0.04,0.06,0.1,0.0,0,0,0
25.38,25.38,19,59,0.08,0.06,0.06,0.1,0.0,0,0,0
25.38,25.38,19,58,0.08,0.06,0.06,0.1,0.0,0,0,0
25.38,25.38,19,58,0.07,0.05,0.06,0.09,0.0,0,0,0
25.38,25.38,19,59,0.08,0.06,0.06,0.1,0.0,0,0,0
25.31,25.38,19,58,0.07,0.05,0.06,0.11,0.0,0,0,0
25.38,25.38,18,58,0.08,0.05,0.06,0.11,0.0,0,0,0
25.38,25.38,18,58,0.08,0.05,0.06,0.11,0.0,0,0,0
25.38,25.38,18,57,0.07,0.05,0.06,0.09,0.0,0,0,0
25.31,25.38,18,57,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.38,18,57,0.08,0.05,0.06,0.1,0.0,0,0,0
25.31,25.38,18,57,0.07,0.05,0.07,0.1,0.0,0,0,0
25.38,25.38,19,59,0.07,0.05,0.05,0.1,0.0,0,0,0
25.38,25.38,19,59,0.07,0.05,0.06,0.1,0.0,0,0,0
25.38,25.38,18,58,0.07,0.06,0.06,0.1,0.0,0,0,0
25.38,25.38,18,58,0.07,0.05,0.05,0.09,0.0,0,0,0
25.38,25.38,18,57,0.07,0.05,0.06,0.1,0.0,0,0,0
25.38,25.38,19,58,0.08,0.05,0.06,0.11,0.0,0,0,0
25.31,25.38,19,58,0.11,0.14,0.12,0.1,0.0,0,0,0
25.38,25.38,19,59,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.38,19,59,0.07,0.09,0.14,0.09,0.0,0,0,0
25.38,25.38,19,59,0.08,0.1,0.08,0.1,0.0,0,0,0
25.38,25.38,18,58,0.08,0.08,0.06,0.1,0.0,0,0,0
25.38,25.38,18,57,0.09,0.07,0.06,0.1,0.0,0,0,0
25.38,25.38,18,57,0.07,0.06,0.06,0.1,0.0,0,0,0
25.38,25.38,18,56,0.07,0.04,0.05,0.09,0.0,0,0,0
25.38,25.38,18,56,0.07,0.05,0.06,0.1,0.0,0,0,0
25.38,25.38,18,57,0.08,0.05,0.07,0.1,0.0,0,0,0
25.38,25.38,19,59,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.38,20,62,0.08,0.06,0.06,0.1,0.0,0,0,0
25.38,25.38,20,63,0.1,0.16,0.13,0.11,0.0,0,0,0
25.38,25.38,20,63,0.09,0.05,0.07,0.1,0.0,0,0,0
25.38,25.38,20,62,0.07,0.05,0.07,0.1,0.0,0,0,0
25.38,25.38,20,61,0.09,0.16,0.12,0.1,0.0,0,0,0
25.38,25.38,19,60,0.08,0.05,0.06,0.09,0.0,0,0,0
25.38,25.38,19,59,0.08,0.06,0.06,0.11,0.0,0,0,0
25.38,25.38,19,59,0.08,0.05,0.06,0.11,0.0,0,0,0
25.38,25.38,19,59,0.09,0.05,0.06,0.1,0.0,0,0,0
25.38,25.38,19,59,0.08,0.04,0.06,0.1,0.0,0,0,0
25.38,25.38,19,59,0.08,0.05,0.07,0.1,0.0,0,0,0
25.38,25.44,19,60,0.07,0.05,0.07,0.09,0.0,0,0,0
25.38,25.38,19,60,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.38,20,61,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.38,20,61,0.08,0.04,0.06,0.11,0.0,0,0,0
25.38,25.44,20,62,0.08,0.06,0.06,0.11,0.0,0,0,0
25.38,25.38,20,63,0.07,0.06,0.06,0.1,0.0,0,0,0
25.44,25.38,20,63,0.08,0.07,0.09,0.1,0.0,0,0,0
25.38,25.44,20,64,0.09,0.06,0.07,0.1,0.0,0,0,0
25.38,25.44,20,63,0.07,0.05,0.05,0.1,0.0,0,0,0
25.38,25.44,20,63,0.08,0.06,0.07,0.1,0.0,0,0,0
25.38,25.44,20,62,0.08,0.05,0.06,0.11,0.0,0,0,0
25.38,25.44,19,61,0.08,0.06,0.06,0.1,0.0,0,0,0
25.38,25.38,19,60,0.08,0.06,0.06,0.09,0.0,0,0,0
25.38,25.38,19,60,0.08,0.05,0.06,0.11,0.0,0,0,0
25.38,25.38,19,60,0.07,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,19,60,0.08,0.05,0.06,0.09,0.0,0,0,0
25.38,25.44,19,60,0.08,0.05,0.06,0.09,0.0,0,0,0
25.38,25.44,19,60,0.07,0.06,0.06,0.09,0.0,0,0,0
25.38,25.38,19,60,0.08,0.06,0.07,0.1,0.0,0,0,0
25.38,25.44,19,60,0.07,0.06,0.06,0.1,0.0,0,0,0
25.38,25.44,19,59,0.08,0.05,0.06,0.11,0.0,0,0,0
25.38,25.38,19,60,0.08,0.05,0.07,0.1,0.0,0,0,0
25.38,25.44,19,59,0.07,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,19,60,0.09,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,18,59,0.08,0.05,0.06,0.11,0.0,1,0,0
25.38,25.44,18,58,0.07,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,18,58,0.08,0.06,0.06,0.1,0.0,0,0,0
25.38,25.44,18,58,0.07,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,18,59,0.07,0.06,0.06,0.1,0.0,0,0,0
25.38,25.44,18,59,0.08,0.06,0.06,0.1,0.0,0,0,0
25.38,25.44,18,59,0.08,0.05,0.07,0.1,0.0,0,0,0
25.38,25.44,18,60,0.08,0.06,0.06,0.1,0.0,0,0,0
25.38,25.44,18,59,0.07,0.06,0.06,0.1,0.0,0,0,0
25.44,25.44,18,59,0.08,0.06,0.07,0.1,0.0,0,0,0
25.38,25.38,18,58,0.08,0.06,0.06,0.11,0.0,0,0,0
25.44,25.44,17,58,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,17,57,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,17,57,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,17,56,0.09,0.05,0.06,0.11,0.0,0,0,0
25.44,25.44,17,56,0.07,0.05,0.06,0.11,0.0,0,0,0
25.38,25.44,16,54,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,16,54,0.08,0.06,0.06,0.1,0.0,0,0,0
25.44,25.44,17,55,0.08,0.05,0.07,0.09,0.0,0,0,0
25.44,25.38,16,54,0.08,0.05,0.06,0.11,0.0,0,0,0
25.44,25.44,16,54,0.08,0.05,0.06,0.09,0.0,0,0,0
25.44,25.44,16,54,0.07,0.04,0.06,0.09,0.0,0,0,0
25.44,25.38,16,54,0.08,0.04,0.06,0.1,0.0,0,0,0
25.44,25.44,15,53,0.08,0.05,0.07,0.1,0.0,0,0,0
25.38,25.44,15,53,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,15,53,0.08,0.05,0.06,0.09,0.0,0,0,0
25.38,25.44,15,53,0.07,0.04,0.06,0.1,0.0,0,0,0
25.44,25.44,15,52,0.07,0.05,0.06,0.09,0.0,0,0,0
25.44,25.44,15,51,0.07,0.05,0.06,0.11,0.0,0,0,0
25.44,25.44,14,50,0.07,0.06,0.06,0.1,0.0,0,0,0
25.44,25.44,14,49,0.08,0.05,0.06,0.11,0.0,0,0,0
25.44,25.44,14,49,0.08,0.05,0.06,0.11,0.0,0,0,0
25.44,25.44,14,49,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,14,49,0.07,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,14,48,0.08,0.06,0.06,0.1,0.0,0,0,0
25.38,25.44,14,48,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,14,48,0.08,0.06,0.06,0.1,0.0,0,0,0
25.38,25.44,14,49,0.07,0.06,0.07,0.1,0.0,0,0,0
25.38,25.44,14,49,0.08,0.05,0.07,0.11,0.0,0,0,0
25.38,25.44,14,50,0.08,0.07,0.06,0.1,0.0,0,0,0
25.38,25.44,14,51,0.07,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,15,52,0.08,0.05,0.06,0.09,0.0,0,0,0
25.44,25.44,15,53,0.08,0.06,0.07,0.1,0.0,0,0,0
25.38,25.44,15,54,0.08,0.06,0.07,0.1,0.0,0,0,0
25.44,25.44,15,53,0.08,0.05,0.06,0.09,0.0,0,0,0
25.38,25.44,15,53,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,14,51,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,14,51,0.07,0.07,0.06,0.1,0.0,0,0,0
25.44,25.44,14,51,0.08,0.05,0.07,0.09,0.0,0,0,0
25.44,25.44,14,51,0.08,0.06,0.06,0.1,0.0,0,0,0
25.38,25.44,14,51,0.08,0.06,0.06,0.1,0.0,0,0,0
25.44,25.44,14,50,0.08,0.04,0.06,0.12,0.0,0,0,0
25.44,25.44,14,50,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,14,51,0.08,0.04,0.06,0.1,0.0,0,0,0
25.44,25.44,14,51,0.08,0.04,0.05,0.09,0.0,0,0,0
25.44,25.44,14,51,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,14,50,0.08,0.06,0.06,0.1,0.0,0,0,0
25.38,25.44,14,50,0.08,0.05,0.05,0.1,0.0,0,0,0
25.38,25.44,14,49,0.07,0.06,0.06,0.1,0.0,0,0,0
25.38,25.44,14,49,0.07,0.05,0.06,0.09,0.0,0,0,0
25.38,25.44,14,49,0.09,0.05,0.07,0.1,0.0,0,0,0
25.38,25.44,14,48,0.08,0.06,0.06,0.1,0.0,0,0,0
25.38,25.44,14,48,0.08,0.06,0.06,0.1,0.0,0,0,0
25.44,25.44,14,47,0.08,0.06,0.07,0.11,0.0,0,0,0
25.44,25.44,13,47,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,13,47,0.08,0.06,0.06,0.11,0.0,0,0,0
25.44,25.44,13,47,0.08,0.12,0.11,0.1,0.0,0,0,0
25.44,25.44,13,46,0.09,0.1,0.1,0.1,0.0,0,0,0
25.44,25.44,13,45,0.07,0.05,0.07,0.09,0.0,0,0,0
25.44,25.44,13,45,0.08,0.06,0.06,0.1,0.0,0,0,0
25.44,25.44,12,45,0.08,0.05,0.06,0.09,0.0,0,0,0
25.44,25.44,12,45,0.08,0.06,0.08,0.1,0.0,0,0,0
25.44,25.44,12,44,0.08,0.06,0.06,0.1,0.0,0,0,0
25.44,25.44,12,45,0.07,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,12,45,0.1,0.11,0.1,0.1,0.0,0,0,0
25.44,25.44,12,45,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,12,45,0.07,0.06,0.06,0.1,0.0,0,0,0
25.44,25.44,12,45,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,12,45,0.09,0.12,0.1,0.1,0.0,0,0,0
25.44,25.44,12,45,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,12,44,0.07,0.06,0.06,0.11,0.0,0,0,0
25.44,25.44,12,45,0.07,0.15,0.1,0.1,0.0,0,0,0
25.44,25.44,12,45,0.13,0.05,0.06,0.1,0.0,0,0,0
25.44,25.5,12,44,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,12,44,0.1,0.11,0.11,0.1,0.0,0,0,0
25.44,25.44,12,43,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,11,42,0.08,0.05,0.07,0.1,0.0,0,0,0
25.44,25.44,11,42,0.08,0.05,0.07,0.11,0.0,0,0,0
25.44,25.44,11,41,0.07,0.15,0.14,0.1,0.0,0,0,0
25.44,25.44,11,40,0.1,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,11,40,0.08,0.06,0.07,0.11,0.0,0,0,0
25.44,25.44,11,40,0.07,0.06,0.07,0.09,0.0,0,0,0
25.44,25.44,11,41,0.08,0.05,0.07,0.09,0.0,0,0,0
25.38,25.44,11,41,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,11,41,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,11,41,0.08,0.06,0.06,0.11,0.0,0,0,0
25.44,25.44,11,41,0.08,0.06,0.07,0.1,0.0,0,0,0
25.44,25.44,11,40,0.08,0.05,0.05,0.1,0.0,0,0,0
25.44,25.44,11,40,0.1,0.08,0.06,0.11,0.0,0,0,0
25.44,25.44,11,40,0.11,0.06,0.09,0.09,0.0,0,0,0
25.44,25.44,11,40,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,11,40,0.08,0.06,0.06,0.1,0.0,0,0,0
25.38,25.44,11,40,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,10,40,0.09,0.07,0.07,0.1,0.0,0,0,0
25.44,25.44,10,40,0.09,0.05,0.07,0.1,0.0,0,0,0
25.44,25.44,10,39,0.07,0.06,0.06,0.1,0.0,0,0,0
25.44,25.44,10,38,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,10,37,0.07,0.05,0.07,0.1,0.0,0,0,0
25.44,25.44,10,37,0.08,0.09,0.07,0.1,0.0,0,0,0
25.44,25.44,10,36,0.08,0.05,0.05,0.09,0.0,0,0,0
25.44,25.44,10,37,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,10,36,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,10,36,0.09,0.07,0.08,0.1,0.0,0,0,0
25.44,25.44,10,36,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,10,36,0.07,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,10,36,0.08,0.05,0.07,0.1,0.0,0,0,0
25.44,25.44,10,36,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,10,35,0.08,0.05,0.06,0.1,0.0,0,0,0
25.38,25.44,10,35,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,10,35,0.07,0.06,0.06,0.1,0.0,0,0,0
25.38,25.44,10,35,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,10,35,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,9,34,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,9,34,0.07,0.06,0.06,0.09,0.0,0,0,0
25.44,25.44,9,34,0.07,0.05,0.06,0.11,0.0,0,0,0
25.44,25.44,9,33,0.07,0.05,0.06,0.09,0.0,0,0,0
25.44,25.44,9,33,0.08,0.05,0.07,0.1,0.0,0,0,0
25.38,25.44,9,33,0.08,0.06,0.06,0.09,0.0,0,0,0
25.44,25.44,9,33,0.08,0.06,0.06,0.1,0.0,0,0,0
25.44,25.5,9,33,0.07,0.06,0.07,0.1,0.0,0,0,0
25.44,25.44,9,32,0.08,0.06,0.06,0.1,0.0,0,0,0
25.44,25.44,9,32,0.08,0.06,0.08,0.1,0.0,0,0,0
25.44,25.44,9,32,0.08,0.05,0.06,0.09,0.0,0,0,0
25.44,25.44,9,32,0.07,0.05,0.05,0.1,0.0,0,0,0
25.44,25.44,9,32,0.07,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,9,32,0.07,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,9,32,0.08,0.05,0.07,0.1,0.0,0,0,0
25.44,25.44,8,31,0.08,0.06,0.06,0.1,0.0,0,0,0
25.44,25.44,8,31,0.08,0.04,0.06,0.1,0.0,0,0,0
25.44,25.44,8,31,0.08,0.04,0.07,0.1,0.0,0,0,0
25.44,25.44,8,31,0.08,0.05,0.07,0.11,0.0,0,0,0
25.44,25.44,8,31,0.08,0.06,0.06,0.09,0.0,0,0,0
25.44,25.44,8,30,0.08,0.06,0.07,0.1,0.0,0,0,0
25.44,25.44,8,30,0.09,0.05,0.09,0.1,0.0,0,0,0
25.44,25.44,8,30,0.08,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,8,30,0.08,0.06,0.07,0.1,0.0,0,0,0
25.44,25.44,8,29,0.07,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,8,29,0.09,0.05,0.1,0.1,0.0,1,0,0
25.44,25.44,8,29,0.14,0.12,0.15,0.12,0.0,0,0,0
25.44,25.44,8,29,0.08,0.04,0.06,0.1,0.0,0,0,0
25.44,25.44,7,29,0.07,0.04,0.06,0.1,0.0,0,0,0
25.44,25.44,7,29,0.07,0.05,0.06,0.1,0.0,0,0,0
25.44,25.44,7,29,0.12,0.14,0.11,0.1,0.0,0,0,0
25.44,25.44,7,28,0.08,0.14,0.06,0.1,0.0,0,0,0
25.44,25.44,7,28,0.12,0.06,0.14,0.1,0.0,0,0,0
25.44,25.44,7,28,0.09,0.06,0.09,0.12,0.0,0,0,0
25.44,25.44,7,28,0.08,0.11,0.07,0.1,0.0,0,0,0
25.44,25.44,7,28,0.08,0.07,0.06,0.1,0.0,0,0,0
25.44,25.44,7,27,0.08,0.07,0.06,0.09,0.0,0,0,0
25.44,25.5,7,27,0.07,0.05,0.06,0.1,-0.0461538461538,0,0,0
25.44,25.44,7,27,0.09,0.05,0.07,0.1,-0.0423076923077,0,0,0
25.44,25.44,7,27,0.08,0.05,0.06,0.1,-0.0384615384615,0,0,0
25.44,25.5,7,27,0.08,0.05,0.06,0.12,-0.0346153846154,0,0,0
25.44,25.44,7,27,0.08,0.04,0.07,0.1,-0.0307692307692,0,0,0
25.44,25.44,7,26,0.08,0.04,0.06,0.09,-0.0730769230769,0,0,0
25.44,25.44,7,26,0.07,0.05,0.06,0.1,-0.111538461538,0,0,0
25.44,25.44,7,26,0.08,0.05,0.06,0.1,-0.146153846154,0,0,0
25.44,25.44,6,26,0.08,0.05,0.08,0.12,-0.176923076923,0,0,0
25.44,25.44,6,26,0.08,0.05,0.06,0.09,-0.203846153846,0,0,0
25.44,25.44,6,25,0.08,0.05,0.07,0.09,-0.226923076923,0,0,0
25.44,25.44,6,25,0.07,0.05,0.07,0.1,-0.246153846154,0,0,0
25.44,25.44,6,25,0.07,0.05,0.06,0.11,-0.261538461538,0,0,0
25.44,25.44,6,25,0.08,0.05,0.06,0.11,-0.273076923077,0,0,0
25.44,25.44,6,25,0.08,0.05,0.07,0.1,-0.280769230769,0,0,0
25.44,25.44,6,24,0.08,0.05,0.05,0.1,-0.238461538462,0,0,0
25.44,25.44,6,24,0.08,0.05,0.07,0.1,-0.196153846154,0,0,0
25.44,25.44,6,24,0.08,0.05,0.06,0.1,-0.153846153846,0,0,0
25.44,25.44,6,24,0.07,0.05,0.06,0.1,-0.111538461538,0,0,0
25.44,25.44,6,24,0.08,0.05,0.06,0.1,-0.0692307692308,0,0,0
25.44,25.44,6,24,0.09,0.06,0.06,0.1,-0.0269230769231,0,0,0
25.44,25.44,6,24,0.08,0.05,0.06,0.1,-0.0307692307692,0,0,0
25.44,25.5,6,24,0.08,0.05,0.06,0.1,-0.0307692307692,0,0,0
25.44,25.44,6,24,0.08,0.06,0.07,0.1,0.0192307692308,0,0,0
25.44,25.44,6,24,0.08,0.06,0.06,0.09,0.0692307692308,0,0,0
25.44,25.44,5,23,0.08,0.06,0.07,0.1,0.0692307692308,0,0,0
25.44,25.44,5,23,0.08,0.04,0.06,0.1,0.115384615385,0,0,0
25.44,25.44,5,23,0.08,0.04,0.06,0.09,0.161538461538,0,0,0
25.44,25.44,5,23,0.07,0.05,0.06,0.1,0.161538461538,0,0,0
25.44,25.44,5,22,0.08,0.05,0.06,0.09,0.211538461538,0,0,0
25.44,25.44,5,22,0.07,0.06,0.06,0.1,0.165384615385,0,0,0
25.44,25.44,5,22,0.08,0.05,0.06,0.1,0.165384615385,0,0,0
25.44,25.44,5,22,0.08,0.05,0.06,0.1,0.161538461538,0,0,0
25.44,25.44,5,21,0.08,0.05,0.06,0.09,0.107692307692,0,0,0
25.44,25.44,5,21,0.08,0.05,0.06,0.09,0.0538461538462,0,0,0
25.44,25.44,5,21,0.08,0.05,0.06,0.09,-1.23168185923e-17,0,0,0
25.44,25.44,5,21,0.08,0.06,0.06,0.1,-0.0538461538462,0,0,0
25.44,25.44,5,20,0.07,0.05,0.06,0.1,-0.107692307692,0,0,0
25.44,25.44,5,20,0.08,0.05,0.07,0.09,-0.161538461538,0,0,0
25.44,25.44,5,20,0.08,0.05,0.06,0.09,-0.215384615385,0,0,0
25.44,25.44,5,20,0.08,0.06,0.05,0.1,-0.219230769231,0,0,0
25.44,25.44,5,20,0.07,0.05,0.06,0.11,-0.219230769231,0,0,0
25.44,25.44,5,20,0.31,0.12,0.34,0.22,-0.169230769231,0,0,0
25.44,25.44,5,20,0.08,0.34,0.06,0.1,-0.165384615385,0,0,0
25.44,25.44,5,20,0.08,0.05,0.07,0.11,-0.157692307692,0,0,0
25.44,25.5,5,19,0.08,0.05,0.06,0.09,-0.146153846154,0,0,0
25.44,25.44,5,19,0.08,0.05,0.06,0.1,-0.180769230769,0,0,0
25.44,25.44,5,19,0.08,0.05,0.07,0.11,-0.215384615385,0,0,0
25.44,25.44,5,18,0.08,0.06,0.06,0.1,-0.153846153846,0,0,0
25.5,25.44,5,18,0.07,0.05,0.06,0.1,-0.0923076923077,0,0,0
25.44,25.44,5,18,0.08,0.05,0.06,0.11,-0.0307692307692,0,0,0
25.44,25.44,5,18,0.07,0.06,0.06,0.1,0.0307692307692,0,0,0
25.44,25.44,5,18,0.07,0.05,0.06,0.1,0.0461538461538,0,0,0
25.44,25.44,5,17,0.07,0.05,0.06,0.11,0.0153846153846,0,0,0
25.44,25.44,5,17,0.08,0.07,0.06,0.1,0.0807692307692,0,0,0
25.44,25.44,5,17,0.08,0.06,0.06,0.1,0.05,0,0,0
25.44,25.44,4,17,0.08,0.05,0.06,0.09,0.115384615385,0,0,0
25.44,25.44,4,17,0.07,0.05,0.06,0.11,0.180769230769,0,0,0
25.44,25.44,4,17,0.08,0.06,0.07,0.1,0.15,0,0,0
25.44,25.44,4,16,0.09,0.06,0.07,0.1,0.119230769231,0,0,0
25.44,25.44,4,16,0.08,0.06,0.06,0.1,0.0884615384615,0,0,0
25.44,25.44,4,16,0.08,0.05,0.06,0.09,0.0576923076923,0,0,0
25.44,25.44,4,16,0.07,0.05,0.06,0.1,0.0269230769231,0,0,0
25.44,25.44,4,16,0.07,0.05,0.06,0.1,-0.00384615384615,0,0,0
25.44,25.44,4,15,0.07,0.05,0.06,0.11,-0.0346153846154,0,0,0
25.44,25.44,4,15,0.07,0.04,0.06,0.1,-0.0192307692308,0,0,0
25.44,25.44,4,15,0.08,0.05,0.06,0.1,-0.00769230769231,0,0,0
25.44,25.5,4,15,0.07,0.05,0.06,0.1,0.00384615384615,0,0,0
25.44,25.44,4,15,0.07,0.05,0.07,0.09,-0.0307692307692,0,0,0
25.44,25.44,4,14,0.07,0.05,0.06,0.11,-0.0653846153846,0,0,0
25.44,25.5,4,14,0.08,0.06,0.06,0.1,-0.1,0,0,0
25.44,25.44,4,14,0.08,0.06,0.06,0.1,-0.134615384615,0,0,0
25.44,25.5,4,14,0.09,0.08,0.07,0.11,-0.169230769231,0,0,0
25.44,25.44,4,14,0.13,0.09,0.11,0.11,-0.153846153846,0,0,0
25.44,25.44,4,14,0.09,0.08,0.08,0.11,-0.0884615384615,0,0,0
25.44,25.44,3,14,0.08,0.05,0.07,0.1,-0.0230769230769,0,0,0
25.44,25.44,3,14,0.08,0.06,0.07,0.09,-0.00384615384615,0,0,0
25.44,25.44,3,14,0.07,0.08,0.07,0.1,-0.0307692307692,0,0,0
25.44,25.5,3,14,0.08,0.05,0.06,0.1,-0.0576923076923,0,0,0
25.44,25.44,3,13,0.1,0.16,0.11,0.11,-0.0346153846154,0,0,0
25.44,25.44,3,13,0.09,0.06,0.11,0.12,-0.0576923076923,0,0,0
25.44,25.5,3,13,0.08,0.07,0.06,0.11,-0.0307692307692,0,0,0
25.44,25.5,3,13,0.08,0.06,0.06,0.1,-6.1584092961300004e-18,0,0,0
25.44,25.44,3,12,0.08,0.05,0.06,0.1,-0.0153846153846,0,0,0
25.44,25.5,3,12,0.08,0.05,0.06,0.09,-0.0307692307692,0,0,0
25.44,25.44,3,12,0.08,0.05,0.06,0.1,-0.0461538461538,0,0,0
25.44,25.5,3,12,0.07,0.05,0.06,0.1,-0.0615384615385,0,0,0
25.44,25.44,3,11,0.08,0.05,0.06,0.1,-0.0769230769231,0,0,0
25.44,25.5,3,11,0.07,0.05,0.06,0.09,-0.0923076923077,0,0,0
25.44,25.44,3,11,0.08,0.06,0.06,0.1,-0.107692307692,0,0,0
25.44,25.5,3,11,0.07,0.05,0.07,0.09,-0.0730769230769,0,0,0
25.44,25.44,3,11,0.08,0.05,0.07,0.11,0.0115384615385,0,0,0
25.44,25.44,3,10,0.08,0.05,0.07,0.11,-6.1584092961300004e-18,0,0,0
25.44,25.5,3,10,0.07,0.05,0.07,0.09,-0.0115384615385,0,0,0
25.44,25.44,2,10,0.07,0.04,0.07,0.11,-0.0230769230769,0,0,0
25.44,25.44,2,10,0.08,0.06,0.07,0.1,-0.0346153846154,0,0,0
25.44,25.44,2,10,0.07,0.04,0.06,0.1,-0.0461538461538,0,0,0
25.44,25.44,2,10,0.08,0.05,0.06,0.1,-0.0576923076923,0,0,0
25.44,25.44,2,10,0.08,0.04,0.06,0.1,-0.0692307692308,0,0,0
25.44,25.44,2,10,0.08,0.05,0.06,0.1,-0.0307692307692,0,0,0
25.44,25.44,2,10,0.08,0.05,0.06,0.11,0.0115384615385,0,0,0
25.44,25.44,2,10,0.08,0.05,0.06,0.1,0.00769230769231,0,0,0
25.44,25.44,2,10,0.07,0.06,0.06,0.1,0.00384615384615,0,0,0
25.44,25.44,2,9,0.07,0.05,0.05,0.09,-7.69801162017e-19,0,0,0
25.44,25.44,2,9,0.08,0.05,0.07,0.1,-0.00384615384615,0,0,0
25.44,25.44,2,9,0.08,0.05,0.06,0.1,-0.00769230769231,0,0,0
25.44,25.44,2,9,0.08,0.05,0.05,0.11,-0.0115384615385,0,0,0
25.44,25.44,2,9,0.07,0.05,0.05,0.1,-0.0153846153846,0,0,0
25.44,25.44,2,9,0.08,0.05,0.06,0.1,-0.0192307692308,0,0,0
