n_features,Combination,score,accuracy,accuracy_top_20pc,XGB_params,SVM_params,split_size
4,"('XGBClassifier',)",6400.0,0.644,0.72,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",6700.0,0.633,0.75,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6750.0,0.642,0.755,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6800.0,0.651,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",6800.0,0.646,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7000.0,0.647,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6050.0,0.664,0.685,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",6500.0,0.623,0.73,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6650.0,0.628,0.745,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6500.0,0.642,0.73,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",7350.0,0.629,0.815,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7300.0,0.64,0.81,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6100.0,0.639,0.69,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",6450.0,0.641,0.725,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6350.0,0.653,0.715,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6900.0,0.646,0.77,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",6950.0,0.65,0.775,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7000.0,0.656,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6150.0,0.63,0.695,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",6650.0,0.642,0.745,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6650.0,0.636,0.745,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6750.0,0.63,0.755,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",7100.0,0.64,0.79,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7050.0,0.648,0.785,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6000.0,0.619,0.68,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",6700.0,0.624,0.75,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6800.0,0.632,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6800.0,0.632,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",7150.0,0.631,0.795,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7300.0,0.642,0.81,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6750.0,0.618,0.755,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",6800.0,0.637,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6750.0,0.656,0.755,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",7100.0,0.622,0.79,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",7250.0,0.632,0.805,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7250.0,0.639,0.805,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6200.0,0.61,0.7,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",6500.0,0.615,0.73,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6550.0,0.631,0.735,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6200.0,0.626,0.7,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",6700.0,0.643,0.75,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6750.0,0.642,0.755,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",5750.0,0.633,0.655,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",6250.0,0.618,0.705,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6500.0,0.631,0.73,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6350.0,0.61,0.715,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",6800.0,0.627,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7000.0,0.633,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6700.0,0.633,0.75,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",7200.0,0.646,0.8,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7150.0,0.655,0.795,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6000.0,0.598,0.68,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",6750.0,0.622,0.755,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6600.0,0.626,0.74,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6750.0,0.637,0.755,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",7050.0,0.641,0.785,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7000.0,0.648,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6300.0,0.626,0.71,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",7050.0,0.626,0.785,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7150.0,0.628,0.795,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6400.0,0.632,0.72,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",7600.0,0.664,0.84,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7400.0,0.66,0.82,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6650.0,0.629,0.745,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",7050.0,0.637,0.785,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7000.0,0.639,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",7200.0,0.632,0.8,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",7550.0,0.635,0.835,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7550.0,0.65,0.835,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6200.0,0.649,0.7,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('SVC',)",6900.0,0.635,0.77,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6850.0,0.648,0.765,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.2
4,"('XGBClassifier',)",6457.142857142857,0.6165714285714285,0.7257142857142858,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",7000.0,0.6451428571428571,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",7028.571428571428,0.6491428571428571,0.7828571428571428,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6828.571428571428,0.6108571428571429,0.7628571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",7114.285714285715,0.6085714285714285,0.7914285714285715,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",7142.857142857143,0.6182857142857143,0.7942857142857143,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
