@relation fri_c0_1000_25

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute binaryClass {P,N}

@data
-1.547419,-1.269278,-1.395272,0.665921,-1.642399,-1.124992,-0.852216,1.484304,1.028718,0.819831,-1.654038,0.147197,0.562978,-0.365778,0.660242,1.105145,-0.877536,-0.768138,-0.544935,0.282158,0.421995,-0.801171,-1.524987,0.592366,0.419843,P
-0.555446,-0.582168,0.765531,0.211452,-0.418364,1.577389,0.433892,0.944829,-0.043748,-0.513848,-1.732619,-1.24598,0.747263,1.182556,0.834262,1.67601,-0.415271,1.049213,0.101394,-1.285159,1.343112,0.722631,-0.13744,0.949795,0.023986,P
0.752977,1.637062,-1.270647,-1.130996,0.908787,-0.152081,-0.604796,-0.617233,-1.012336,-0.153061,-1.711537,0.89771,0.703775,-0.73293,0.068289,-0.25915,-0.876533,1.497122,0.85994,-1.324552,-1.303824,-0.9282,1.485325,-0.431759,0.239736,N
0.539241,0.854685,0.709887,0.102637,-1.052317,-0.360994,1.566816,-0.514437,-0.171202,1.316835,-0.788958,0.238166,-0.849591,-0.122109,-1.209041,0.968077,0.798627,-1.257918,0.569195,-0.447384,-1.675212,-1.256494,1.56719,-1.112745,1.067019,N
-0.33477,1.27587,0.804684,1.33976,-0.831461,0.410015,1.496853,-1.57752,-0.195451,0.437324,-0.570468,1.592568,0.012951,1.338863,1.336464,-1.433108,-0.125966,-0.110121,-1.115467,-1.440261,-0.640634,0.231683,-0.558384,0.618814,1.365998,N
1.577633,-0.696063,-1.666357,0.08656,-1.704636,-0.682435,0.022638,1.1314,-1.400576,-1.479572,0.607181,0.855969,0.385897,-0.804867,-1.27536,-1.107999,-0.268212,-1.174725,0.134096,-1.584367,1.439454,1.081297,-0.975705,0.885839,-0.425722,N
-0.010226,0.771722,1.585363,0.530979,1.410818,-1.175045,-0.085439,1.73207,1.629648,0.219367,-1.297501,-0.734136,1.570159,-0.765224,1.324059,-0.483638,1.584826,-0.290522,-0.667423,1.019257,-1.338392,-0.898811,0.672191,1.274754,1.157521,N
-1.06078,0.584997,-0.172438,1.486293,-0.65738,-0.507395,-0.491497,-1.410878,-0.123748,-1.763434,-0.196758,1.560304,-0.666227,-0.622392,0.126581,-0.369528,-1.45091,0.432965,0.521349,1.463892,-1.564652,1.259283,-0.271857,-1.229971,-1.227694,P
-1.295464,-1.337529,1.028846,-1.715337,-0.998728,0.36975,-0.456188,0.523601,-1.432711,0.829718,0.418509,0.54291,-0.100908,1.716034,1.370911,1.519199,-1.706994,-1.455338,1.189376,-1.410299,-0.461742,-1.29824,0.570856,1.555401,-1.082677,P
1.496437,-1.322936,-0.838412,0.027974,0.249784,0.023686,-1.237766,0.147389,0.42878,-0.400846,1.61405,0.937028,-0.536913,-0.264844,0.27962,0.860276,1.459928,-1.097073,0.680725,-0.895646,-1.202953,-1.032994,-0.448073,-1.049418,-0.736772,P
0.22409,0.584586,1.040756,1.039929,1.375221,-1.635546,-0.539599,-0.973285,-0.415464,-1.22172,1.14286,0.997539,-0.443229,-1.400533,1.47363,1.089104,-0.772619,0.179783,-0.806177,-0.684039,1.190017,1.186348,1.191853,-1.535208,0.134611,N
1.377219,1.643608,-1.08604,0.199981,-0.285623,0.385348,-1.546256,-0.315986,-1.315574,-0.910226,-0.664829,0.983674,-0.829339,1.078403,0.85415,1.339205,-0.967906,1.465675,-1.060815,0.188229,-0.481349,-1.656643,-1.306211,1.254054,0.488145,P
1.327264,0.215646,0.290614,-0.977697,-0.224658,1.132506,-0.490572,0.741345,-1.481099,-1.112618,0.153402,1.278074,1.54356,0.020643,-1.156744,1.376942,-0.045349,-0.609013,0.687771,-1.249163,1.483253,0.602685,-0.023053,0.344482,-0.586138,N
0.03875,-0.611227,-0.235736,0.548615,0.471124,1.367878,0.013176,-1.548258,0.403433,1.38626,1.058134,-0.40807,-1.193371,1.266219,-0.539217,0.908988,-0.017015,0.044619,-0.60479,0.845411,1.217624,1.610763,-1.177506,1.165791,0.570602,N
-1.172369,0.474528,1.017147,0.83145,0.683373,1.438529,-1.10833,-1.395916,-1.503377,-0.268906,1.459002,0.339726,0.851375,0.726713,1.316994,-0.44994,-0.617397,-0.30566,-0.050969,0.880881,-0.406877,-1.582356,1.05566,0.873802,1.047767,N
0.273542,-1.675782,-0.696065,-1.096103,0.418038,1.547498,-1.092277,1.401518,-0.333415,1.337048,-1.067647,1.591913,-0.858913,1.318143,1.41399,-1.583266,-1.614829,0.505505,-0.275643,0.128808,-0.556004,-1.721438,1.406573,0.765456,-1.08056,P
1.405615,-0.645487,1.189068,1.178145,-0.041613,0.038298,1.255606,1.472805,-0.517032,0.828154,0.802829,1.58351,-1.405187,-0.136896,-0.609764,-0.068967,-0.860217,0.451904,-0.384829,-0.206859,0.553841,-0.888173,-0.405328,-0.562139,0.591679,N
1.107968,1.67547,-0.840793,-1.106405,-1.205715,-0.032307,-0.250167,1.133878,0.108504,1.239914,-1.022976,0.488668,0.840871,-1.09765,0.444315,1.021953,-1.461683,1.71259,0.979866,-0.772966,-1.371647,1.131733,1.188912,-0.821164,-1.63721,P
0.426908,0.0402,-0.576279,-1.307102,-1.11446,-1.056821,-0.819851,-0.79454,-0.669711,-1.321292,1.53129,-1.644829,-1.570193,-0.083706,0.901712,0.721847,-0.784665,-1.631406,-0.552677,-0.443304,-1.201143,0.217483,-1.114578,-1.58305,-1.100154,P
-0.651935,1.104267,1.462676,-0.714106,1.127128,-0.289656,0.204908,-1.149075,-0.744646,-0.118232,0.887325,-0.769215,-0.552556,-0.339904,-0.026551,0.831066,-0.55957,1.656099,0.973538,1.351886,1.494163,0.291386,-0.239679,-1.562324,0.476924,N
-1.378965,-0.686642,-0.732106,1.421098,-0.480755,-1.435429,1.625373,1.173439,1.451208,0.439415,0.754427,-1.122463,-1.137645,0.172001,0.85492,1.559682,1.716918,1.689427,1.47124,-1.321054,0.243998,-0.787713,-0.610365,-0.767097,-1.163453,P
-0.227629,0.783699,1.14267,-1.624184,-1.6063,-1.207453,-1.475522,-0.45733,-0.264194,1.62044,-0.953017,-0.533237,0.485404,1.739417,0.703118,0.787985,-0.252483,0.707561,0.311248,-1.161657,0.94138,0.597862,0.781388,0.549414,-0.625538,P
-0.758482,0.214098,-0.891917,-1.387411,-0.785113,0.996965,1.205911,1.711428,-0.445357,-0.709964,-1.120069,0.70248,0.04911,-0.966763,-0.10566,1.211069,0.707591,-0.651269,0.458237,-0.756197,1.691926,1.549916,-0.094237,0.230962,0.632883,P
0.220307,0.917022,0.07221,-1.014151,-1.686934,0.41118,0.53701,-1.704935,-0.507244,0.709585,-1.478077,-1.461443,0.540386,1.39405,0.084066,0.479332,-0.006186,-1.192577,1.143881,-1.379966,-1.101167,-0.537851,-1.703321,1.188878,-0.006171,P
-1.143565,0.761855,0.03754,1.509154,-1.242917,-0.801643,-0.523373,-1.57012,-0.48483,-0.709625,-0.607516,-1.366366,-1.089881,-0.989572,-0.265318,-0.374754,-0.852795,0.405334,1.558763,0.412784,-0.995623,-1.450011,0.044561,1.493442,-0.087783,P
0.603337,-0.24526,-0.73159,-1.624816,-0.667553,-1.48613,-1.592275,-0.745063,1.723991,-1.74771,-1.156849,0.436732,-0.89508,0.110764,0.602642,0.896628,-1.550816,-0.578663,-0.792092,1.556859,0.333267,-0.370062,-1.42875,0.419848,1.173699,P
-1.492715,0.790668,-0.949058,0.600515,-1.600981,0.301281,-1.709538,-0.627973,-1.232239,-0.316709,1.383063,-0.175568,1.71138,1.642706,0.101236,-0.381326,0.403238,-0.625715,-1.04657,1.670507,-0.373209,-0.684011,0.154835,0.43037,-1.27088,P
1.403228,0.43297,-1.017355,0.801826,0.83273,-0.822229,1.467317,1.546717,1.542794,-0.469301,-0.995014,-0.882868,-0.611054,0.685487,-0.199683,-0.056575,1.426819,1.630654,1.067257,-0.393511,1.066107,0.904534,0.577693,1.05658,0.684953,N
-0.194681,1.304052,0.041451,0.267026,-1.397319,0.984652,1.592737,1.039406,-1.506557,-0.190201,0.147657,0.683707,-1.045531,0.234162,1.363731,-0.739778,-1.666313,1.595662,-0.716749,-0.924392,-1.053246,-0.699403,0.16647,1.210377,1.667526,N
1.632444,-1.530997,-1.683457,-1.540881,-0.235685,-1.143822,0.556979,-0.124294,-0.643172,-0.058135,-1.177372,0.128375,0.512825,0.011394,-1.709063,-0.841586,0.457391,0.047465,1.419861,-0.882948,-1.628734,0.277785,-1.501338,-1.44014,-0.579324,P
-1.340301,0.00233,0.597432,-0.974503,-1.73404,0.96059,1.545699,-1.587885,0.033364,0.968049,-0.779887,-0.063202,1.023475,-1.484703,1.263844,-1.394704,0.750868,0.588776,0.808852,-1.28255,-0.856425,0.852161,-0.559618,1.313388,-0.51287,P
0.081828,1.331238,0.414257,0.459177,-1.086207,1.061173,-0.559738,-1.199156,-1.661304,1.223087,-0.554814,1.15222,0.760348,0.281337,-1.038328,1.210253,1.15448,-1.232862,0.711726,-0.732733,-0.184373,-1.080725,1.57825,-0.184527,-1.270903,N
1.656535,-1.750226,-0.689307,1.710014,-0.826932,1.573742,-0.848045,1.550183,0.305884,-0.1829,1.485276,-0.5857,-0.451527,0.106935,1.350212,0.456909,-0.720782,1.48757,0.65869,-1.49218,1.2256,0.448028,-0.030444,-0.336968,1.308727,P
-0.989826,-0.35874,-0.851309,-0.388573,0.908567,0.289878,0.568267,-0.475427,1.008393,-0.229394,-1.602787,-1.509755,1.075605,-0.220296,1.015592,-1.258405,0.175726,-1.044907,-0.845335,1.027357,0.001455,-1.126486,0.342453,1.28124,-0.248461,P
-0.426908,-1.78754,1.080199,0.670126,-1.687662,-0.506035,-0.264156,1.781373,1.00215,-0.355218,0.601327,-0.913989,-1.515186,1.5534,0.596548,-0.193705,1.032716,1.015049,-1.286258,0.60182,1.368575,0.162684,-1.380163,-0.761411,0.187972,P
1.317634,-0.344432,-1.260298,-1.277198,0.553663,0.905573,-0.295264,-0.355854,-0.821083,-1.426994,-1.147763,-0.24273,-0.873582,-1.530187,-1.141175,-0.673439,0.662635,-1.321727,1.349596,0.736153,1.345648,-1.255062,-1.602887,-1.371526,-0.734163,N
1.400742,0.684672,-0.051967,1.050039,-0.744423,-0.025011,-0.619059,0.003802,1.679759,-1.493515,0.287263,-1.188681,0.804103,0.540348,1.52554,1.499037,-0.404539,0.577709,0.062626,0.36341,0.840248,1.252175,0.885323,0.094521,-1.664883,N
1.224792,-0.61814,0.405678,-1.28682,0.617626,-1.597363,0.162467,-0.889983,-0.827852,-0.001209,-1.179722,-0.277266,0.170145,0.196004,0.523521,-0.233652,0.196431,0.143068,-1.584206,-1.05262,-0.975045,-0.246118,1.586256,0.374045,1.183079,P
-1.059875,0.899481,-1.549853,-1.225316,0.056674,0.823112,1.492243,-1.359934,-1.390303,1.400778,-0.890694,1.501818,1.337714,-0.790931,0.319032,1.410029,0.878696,-0.679587,0.467216,-1.001039,-1.542168,-0.157597,-0.430485,0.346709,0.133662,P
-0.871422,-0.456216,0.941653,-0.483752,1.265597,-0.54148,-1.316809,-1.501038,1.621258,-1.347946,-0.559232,1.458629,0.12952,-1.580204,-0.229659,0.0791,-0.014372,-0.900785,-0.765088,-1.222553,1.677476,-1.399289,-0.214945,-1.077162,-1.18366,P
0.653686,0.54986,-0.098254,-0.023995,-0.744192,-1.376781,0.874483,0.539283,-0.504128,0.450979,-0.915608,-0.746414,1.404472,-1.50624,1.191281,1.436202,0.056666,-0.397579,-1.700271,-0.289381,0.389348,-0.409346,0.549615,0.340628,0.699979,N
1.691143,-1.319641,-1.231038,-1.36478,0.178286,-0.744066,0.883984,-0.036052,-0.229914,-1.462168,-1.075338,-1.150117,-1.416574,0.378336,0.645077,-1.67943,1.069089,1.670742,0.331293,0.35606,0.740836,1.335913,0.624893,-0.331448,0.401615,P
-0.745981,0.467078,1.141045,-1.697563,-1.492624,-0.39374,-0.616344,-0.266304,0.50094,0.921274,-0.170723,-0.312491,0.543139,-1.451344,1.580273,-1.536258,0.869488,0.746475,-0.696566,-0.532607,0.406538,1.132232,0.712272,-1.654202,-1.226699,P
-0.439351,0.737991,-0.967398,1.13203,0.666935,0.910714,0.625252,-0.642058,0.188704,1.086643,1.05056,0.057078,0.872836,0.654084,0.688596,-0.719114,1.210023,-0.265732,-0.302456,-1.141141,-0.763717,0.956315,1.292396,0.162496,-0.445489,N
0.596145,-0.836299,-0.962411,-0.276733,-0.88208,-1.477155,0.507834,-1.061322,-0.589214,1.190804,0.852332,-0.717772,0.155605,-0.111714,1.05774,1.089468,-0.976604,1.126873,-1.000364,0.901555,1.043877,1.085342,1.498858,1.508584,0.082885,P
-0.316774,0.721018,-1.527271,-0.309977,-0.292476,0.976181,-0.372564,0.412546,-0.896393,-1.013136,-1.290778,-1.523649,0.119819,1.025903,0.516763,-0.840955,-0.846266,-1.275321,-1.477174,-0.785302,-0.401193,-0.724087,-0.303454,0.374911,-1.444949,N
0.963664,-0.372043,-1.244431,-0.394367,-0.322833,-1.558726,0.931318,0.839319,1.389357,0.777974,-1.58065,1.054956,1.37071,-0.356947,1.048889,-0.26294,-0.53008,1.139014,-1.117996,-1.27051,-1.513362,-1.696254,1.594766,-0.523425,0.255656,N
0.217957,1.348527,0.175044,1.612072,-0.587522,1.520289,-0.880341,0.225087,-0.07321,1.408184,-0.094453,-0.994163,-1.623965,-0.974356,-0.826073,-0.656695,0.613217,-0.43875,-1.432297,1.453807,-1.579215,1.554092,0.767738,1.102592,-0.915111,N
-1.200412,0.241371,-0.420039,1.266693,-0.354663,1.336996,-1.295652,-1.358615,0.813683,-0.918457,-0.132461,1.041303,-1.064495,-1.752042,-0.912684,-1.169749,-1.207531,-1.536578,0.001344,-0.463322,-0.303701,-0.342342,-1.662418,-1.259643,1.567266,P
-0.408984,1.418793,-0.170988,-1.331651,-0.522546,-0.562706,1.640602,-0.794291,-1.241755,-0.239971,0.268647,-0.424826,-0.003973,0.157802,1.629094,0.194242,1.500125,-0.636735,-0.834277,0.337154,-0.764557,0.155008,-1.294651,1.066415,0.527469,P
-0.640269,-0.470396,-1.570237,-1.724138,1.329215,-1.341544,-0.959012,-1.653142,0.563725,-1.689236,-1.44215,0.669809,1.617683,-0.762051,-1.709825,0.743209,0.893253,-1.098715,-1.127912,-0.837759,0.657914,0.64514,-0.113533,1.099355,-1.481095,P
1.00616,1.077807,0.563346,1.577354,-0.449989,-1.573529,0.70568,-1.679204,-1.184222,-0.017643,0.440577,0.519371,-0.280909,0.512603,0.466273,-1.149083,-1.600687,-0.257351,-0.326755,-0.703684,-0.178847,1.317345,-0.398708,-1.227825,0.214725,N
0.254063,-0.315325,-1.307543,-0.241881,-1.379324,1.193343,1.597654,-0.020542,-0.08592,1.488599,-1.721953,-0.016115,0.524367,-1.274411,1.005494,1.581476,1.49354,-1.439264,1.696154,0.66086,0.538725,-1.048657,-0.284861,-1.611515,-1.251838,N
-0.211202,-0.914291,-1.565721,-1.510636,-0.266578,1.575494,0.279954,0.999605,-1.452901,1.495142,0.069352,0.788863,-0.683576,1.260402,0.804824,0.089275,1.675444,-1.440123,-0.776433,0.155871,-0.045973,-0.952313,0.612381,0.403907,-0.543732,P
0.703967,-1.375067,-0.218224,-0.791477,-1.010516,1.122358,1.139697,1.525002,0.615475,-0.506463,-0.882861,-0.740088,-0.463988,-0.19566,-1.222045,0.897295,0.338563,-0.221912,-0.52262,0.254714,-0.919918,0.068016,-1.418873,-1.572437,0.206018,P
1.183659,-0.026007,-0.369529,0.753175,1.621397,0.469354,-1.351672,-0.068867,0.789183,-0.370052,0.798498,0.310212,1.492022,0.214906,1.07928,-1.728413,-0.211108,-0.404014,-1.572758,-1.644747,-0.994516,-0.617493,1.729921,-0.449616,0.206237,N
-0.84143,-1.133632,-0.959382,-0.84484,0.331006,0.414467,-1.295689,1.451903,1.438077,-0.540388,1.432581,0.157796,-1.400692,0.514514,0.177053,-0.374533,-0.74932,-1.331248,-1.164898,0.507849,0.762385,-0.066699,-0.561969,0.419326,0.584319,P
-0.013566,0.229296,-1.073296,-1.529134,-0.250496,1.17519,1.644149,0.018823,-0.45194,0.422833,1.003266,1.072865,0.845137,1.077902,-0.371739,-0.162646,-0.39086,-0.838784,-0.786947,-0.820232,-1.271539,1.583196,0.299793,1.57203,1.655236,P
1.376584,1.674019,-0.484847,0.144747,-1.093962,-0.397966,-0.435342,-0.065367,1.298117,-0.381984,0.909562,-0.049565,0.913166,0.034564,0.661739,0.919246,-0.278811,1.141059,-0.002524,1.473695,0.881533,1.341063,1.533897,1.705843,1.056351,P
-1.546831,0.621808,-1.19459,-1.179043,-1.682632,-0.651939,-0.92313,0.975201,0.465817,-1.718376,-0.101857,1.373111,1.697084,-0.313228,1.568165,1.105338,1.627799,1.248067,-0.055777,0.273264,-1.542196,-1.161412,-0.624205,-0.028938,-0.889173,P
1.642237,-0.90696,-1.312629,-0.693056,0.1748,0.7574,-0.433097,0.133209,1.698235,1.454594,-0.453666,0.574829,-0.502482,1.454747,1.449857,0.429615,-0.034191,0.330677,0.543759,1.174637,1.662467,-0.976734,-0.425266,1.49557,-0.659462,N
-1.304993,0.876625,1.696759,0.752736,-0.045182,0.919151,-0.164542,0.03174,-1.151756,-1.396333,-1.093185,-0.203607,-0.04168,0.999477,0.456176,-0.520131,-0.355853,1.262677,-1.471585,-0.464899,0.667275,1.029242,-1.567452,0.537224,1.616903,N
1.275265,-1.417286,0.870034,0.783817,1.240311,-1.461579,0.572766,1.07335,-0.793414,1.682997,1.054572,0.518574,0.728895,-0.200975,0.816577,-0.895469,-0.586353,-1.013904,-0.623228,-1.114791,-0.960153,1.45885,-0.299403,0.988528,1.446771,N
-0.764192,0.637606,-0.942442,1.061177,1.664748,-1.206652,0.549749,0.218214,-0.481463,0.099433,-1.010195,-0.164861,0.810997,-1.638464,-1.538662,-0.348468,1.59266,0.217002,-0.853183,1.323778,-0.525444,-1.36037,0.238853,-0.455882,0.73869,N
0.841689,0.828832,0.014768,-1.184611,-0.096265,0.827372,0.690343,-0.148749,0.702141,0.421589,1.511882,-0.933506,0.28234,-0.478781,1.693583,-0.935819,1.632757,-0.641257,-0.516786,0.197943,0.738764,0.953857,0.081468,1.355801,0.452827,N
-0.34142,0.88977,-1.681256,0.530558,1.278915,0.880469,0.213956,0.140157,0.9565,0.05683,-0.197951,1.218715,0.382314,0.840081,-1.724738,-0.977999,-1.376125,0.844459,1.571675,0.151987,-1.155286,0.197105,0.590091,-0.941407,0.393009,N
1.691247,1.005408,0.857146,-1.558554,1.491722,-0.556268,0.804338,-0.439699,-0.254603,-1.705652,0.397889,0.469628,0.351535,-0.047729,0.352327,-1.385765,-0.409135,-0.869572,-1.530498,1.379332,0.527237,1.498037,1.099522,0.740435,-0.576411,P
-0.182086,0.850438,-1.501479,0.85923,-1.283674,1.487989,-0.336085,0.802612,-1.249473,0.687347,-0.228282,-0.000252,1.018109,1.44842,-0.944339,-0.105421,0.792449,0.64062,-1.594455,0.937323,0.041412,0.62453,-0.003399,0.641848,0.788046,N
1.469081,-1.730857,0.074703,-0.618685,-0.363136,1.076196,-0.229111,-0.859812,0.653458,-0.132918,-0.433551,-0.208157,1.603908,1.502928,-0.062915,-0.123907,1.713358,0.738358,0.364098,-1.323117,-1.071759,0.233983,0.520597,-0.586539,-1.221166,P
0.766709,0.9278,1.66887,-1.624755,-1.033107,0.315006,-0.726259,1.021081,0.503094,0.023782,-0.55247,-0.559747,-1.215327,0.592949,0.333657,-0.771448,1.310343,-0.118525,1.004079,1.612378,-0.036781,-0.759873,-0.855489,0.168984,0.947269,N
0.084199,-1.782122,-0.616073,1.32997,-0.304617,0.381218,1.450435,-1.41689,0.527918,1.171115,-1.662406,0.52933,1.61742,-1.276768,0.570754,-0.723377,1.272526,-0.467869,0.809197,-0.749045,-0.619885,1.037183,-1.423355,0.37556,-0.21686,P
-1.139705,0.568596,-1.686374,0.770605,0.113042,-1.241127,-1.234025,-0.87115,-0.568547,-0.143794,0.268517,-0.137659,0.401356,0.953633,0.075068,-1.570334,-0.599094,1.56996,-1.353971,-1.225285,-0.877253,-0.078903,0.875061,-0.707343,-0.874118,N
0.922714,1.631402,-1.513854,-1.170844,1.004429,0.619324,0.315277,0.578317,0.24409,1.142449,-0.902945,0.544586,1.345026,0.861469,0.155856,1.304287,-1.490669,1.23718,1.710522,-0.729759,0.090407,0.67292,-1.558964,0.045469,-0.560968,N
-0.975005,-0.090035,1.508646,-0.936836,0.193667,0.516451,0.840733,1.562787,0.037933,-0.977353,-0.943955,-0.636311,1.040712,-0.556524,-0.97009,0.875074,-1.324808,0.980266,0.087444,-1.107191,1.171151,1.037075,-1.107682,-0.979179,-1.378639,P
-1.265745,-1.457294,-0.888146,-1.387565,-0.147788,-1.022409,1.231234,-1.641418,1.154612,-0.110892,0.95263,-0.725635,1.651815,-1.087119,0.066764,1.23109,-0.102443,0.923049,-0.107912,-0.650514,-1.091397,-1.630819,1.591202,1.276748,0.972952,P
-0.842453,-0.679552,0.395755,-1.588823,-0.258907,-0.760187,-0.575013,-0.055009,1.397687,0.527424,0.431307,0.201103,-0.01407,-1.586277,0.185544,-1.457599,-0.685093,1.452004,-1.460145,-0.574858,-1.366079,0.457917,1.045876,-1.152738,-1.548858,P
1.181658,-0.694656,-1.268694,-1.07041,1.566546,1.546478,-1.350517,-1.761464,0.710665,-0.168713,0.55565,1.234749,0.872713,1.309027,-0.806752,0.681112,1.122562,0.585447,-1.212021,1.2203,-0.736631,-1.312916,0.668714,0.081726,0.037178,N
1.567179,-1.130592,1.64862,1.548538,-1.192979,0.443427,-0.741996,0.315498,-0.355648,1.39677,-0.072357,1.610317,0.256448,-0.092555,-1.791036,0.978669,-1.047108,-0.276503,-0.716682,-0.507871,-0.614626,0.670045,-0.885661,-0.300378,1.023699,N
1.558011,-0.607017,-0.938761,-0.663168,-0.804678,-0.750956,0.765319,-0.313106,-1.153829,-1.330748,-1.517022,-1.384415,-0.177593,-0.741693,0.131737,0.281068,-0.727655,1.026798,1.319034,-0.561102,-0.905253,1.560958,-0.316775,0.923435,0.712106,P
1.343724,1.498485,0.993185,-1.144323,-1.452197,0.205787,0.738883,-1.597695,1.344242,-0.011819,-0.519179,-1.566039,-1.448342,0.562441,-0.595692,1.166096,-0.831451,0.89099,1.680875,1.734992,0.406394,0.972363,1.054612,0.709668,0.667127,P
-1.158037,1.644229,1.606501,-0.968946,0.831371,0.690047,0.665481,-0.578172,-0.436133,1.441047,1.092751,0.113356,0.882366,0.870675,-0.467401,1.264708,0.603845,-0.051075,-0.941377,-0.164465,0.970073,0.58293,0.637041,1.193296,1.207095,P
-0.749055,-0.028219,-0.310238,0.397419,0.241372,0.877802,0.468352,0.454319,1.75152,0.613939,-1.099103,-1.722881,1.222501,-0.025034,-0.283071,1.50079,0.481857,0.163437,0.702583,0.310241,-0.303639,-0.178954,-1.440993,1.181754,1.685608,N
0.364034,-0.35429,1.500292,1.192727,0.998487,1.465336,-0.34898,0.543798,-0.363622,-0.36429,-0.071954,0.918128,-1.292204,-0.06213,-1.790318,-0.542196,-0.298813,0.331754,1.095818,-0.033974,-0.965635,1.206601,-1.179291,-0.244058,0.791884,N
-1.538744,-0.132334,0.075183,-0.132143,1.403149,-0.171577,-1.58575,1.260392,-0.254158,0.788942,1.683914,0.138154,1.563444,-0.834601,0.547141,1.176869,-1.573206,0.034771,0.452588,-0.778292,-0.569326,-1.421344,-0.833304,0.109861,1.006901,P
-0.432889,-1.703928,1.652131,-1.499778,-1.12733,-1.709286,-0.96881,1.539428,-0.587771,-1.446706,-0.46632,0.667242,0.701437,0.204411,-0.753499,-1.145724,0.811068,-0.551627,-0.201847,-0.901364,0.178066,0.834753,-1.455786,-0.994079,1.362213,P
-0.724658,0.887541,-1.489199,0.846742,1.28237,-0.04145,1.362583,0.215209,0.600003,0.684387,1.534894,-1.572126,0.232547,0.974864,0.397719,-1.065821,0.768922,-0.977466,0.228143,0.281339,0.230029,0.162201,-0.539353,-0.486939,-0.639504,N
-1.600626,-1.122881,0.114839,0.794479,-0.800865,1.693186,-0.651932,-0.670762,-0.031466,-0.240358,-1.046836,-0.004167,0.91933,1.533352,0.370701,0.725896,1.695672,1.593558,-1.55395,-0.466457,-1.066117,1.383223,-0.502743,-0.632521,-0.394922,P
-1.208293,0.721276,0.920374,1.168209,-0.237602,0.436661,1.35641,0.676531,-1.547575,0.867876,-1.295166,0.520471,-1.262269,-0.518787,-0.068382,-1.13419,0.583772,0.518058,-0.672179,1.568866,-1.463905,0.697979,-0.071972,1.050642,1.291699,N
-0.551242,0.698928,-0.396338,0.401369,0.450432,1.229923,0.937305,-0.173214,1.326778,-0.254266,1.757428,1.395497,-0.671356,0.814428,0.981852,-1.012584,-0.679394,-1.145958,-1.318594,0.682958,0.313305,1.731309,1.710708,0.123509,0.17324,N
-1.081973,-1.424277,-1.532959,-1.311404,-0.430883,-0.274461,0.769995,-1.292474,0.824329,0.317264,-0.009914,-0.712726,-0.353645,0.465213,-1.128484,-0.649951,1.593301,-0.393677,-1.715613,-0.807994,-1.279526,-1.736537,0.216241,0.221493,-1.127622,P
-0.992494,-0.790411,-1.617671,0.324006,0.661027,-0.138526,-0.968213,1.006738,0.390483,-0.487599,0.84255,0.818121,0.424528,-0.467939,0.477512,1.679314,1.006217,-1.611136,-0.100083,1.125425,0.940734,1.054553,0.328993,-0.790762,0.700655,N
1.461399,1.472177,-0.25804,-1.680098,0.944519,0.215423,-0.025385,1.038509,0.162092,-1.368427,0.2138,0.099735,-1.076309,-0.971681,-0.89668,1.32419,1.077031,0.894372,-1.613082,1.033525,1.538668,-1.769786,0.785058,-0.807873,-1.336026,P
1.224658,1.45924,0.64856,-0.378933,-1.46439,-0.77059,0.439305,1.313246,-0.094197,1.465818,1.750799,-1.352717,1.455796,-0.747161,-0.258713,-0.820773,1.607006,0.398054,1.291252,1.584615,1.662899,1.707242,-0.411198,-0.260991,0.304866,P
