@relation JapaneseVowels-weka.filters.unsupervised.attribute.Copy-R1-weka.filters.unsupervised.attribute.Remove-R1

@attribute utterance numeric
@attribute frame numeric
@attribute coefficient1 numeric
@attribute coefficient2 numeric
@attribute coefficient3 numeric
@attribute coefficient4 numeric
@attribute coefficient5 numeric
@attribute coefficient6 numeric
@attribute coefficient7 numeric
@attribute coefficient8 numeric
@attribute coefficient9 numeric
@attribute coefficient10 numeric
@attribute coefficient11 numeric
@attribute coefficient12 numeric
@attribute binaryClass {P,N}

@data
51,3,0.38459,-0.281731,-0.212291,-0.564302,0.095603,-0.386136,-0.155332,0.237886,-0.174398,-0.207211,0.002518,0.130405,P
51,4,0.262566,-0.410672,-0.105311,-0.536587,0.153664,-0.324799,-0.218034,0.16766,-0.188847,-0.276595,0.006265,0.168645,P
51,5,0.224862,-0.505442,-0.015776,-0.499887,0.238368,-0.312858,-0.212753,0.062063,-0.236397,-0.284265,0.010118,0.244901,P
51,6,0.193176,-0.572397,0.062092,-0.402551,0.318834,-0.334796,-0.136505,-0.053105,-0.317688,-0.188161,-0.045403,0.317485,P
51,7,0.189651,-0.650108,0.10078,-0.300618,0.410916,-0.374759,-0.098588,-0.083435,-0.408176,-0.123435,-0.04562,0.273919,P
51,8,0.266833,-0.687129,0.117907,-0.17729,0.45634,-0.401904,-0.070135,-0.118933,-0.479407,-0.108327,-0.006699,0.183088,P
51,9,0.211596,-0.719668,0.265296,-0.185206,0.505634,-0.396862,-0.13528,-0.136322,-0.470292,-0.094479,0.01497,0.08494,P
51,10,0.129647,-0.782723,0.345266,-0.106831,0.504458,-0.414596,-0.165337,-0.162149,-0.416483,-0.070788,-0.018896,0.018914,P
51,11,0.106663,-0.78187,0.380559,-0.024117,0.493956,-0.432572,-0.171582,-0.20094,-0.368883,-0.051754,-0.036744,-0.014759,P
51,12,0.122875,-0.776041,0.392734,0.01976,0.496319,-0.437647,-0.169845,-0.22506,-0.345513,-0.04587,-0.049797,-0.031205,P
51,13,0.031977,-0.761005,0.37988,0.081225,0.501163,-0.467185,-0.166807,-0.230311,-0.296615,-0.062372,-0.080788,-0.056707,P
52,1,0.470457,0.156992,-0.327779,-0.637829,0.077648,-0.624435,-0.083579,0.054267,0.17258,-0.120078,-0.149145,0.058381,P
52,2,0.553491,0.058552,-0.326716,-0.646306,0.146261,-0.570383,-0.08153,0.038188,0.142069,-0.166447,-0.18985,0.101245,P
52,3,0.46509,-0.160662,-0.230322,-0.600809,0.134649,-0.474753,-0.100546,-0.025825,0.129302,-0.22309,-0.21433,0.194825,P
52,4,0.347138,-0.199526,-0.228454,-0.518759,0.203482,-0.449908,-0.075639,-0.058946,0.027442,-0.26327,-0.209452,0.246473,P
52,5,0.266798,-0.235486,-0.256847,-0.485315,0.32142,-0.473245,-0.021099,-0.07408,-0.139828,-0.263433,-0.16649,0.259156,P
52,6,0.168469,-0.238105,-0.280041,-0.477218,0.425307,-0.494639,0.033859,-0.109302,-0.299707,-0.247677,-0.099283,0.250076,P
52,7,0.248179,-0.164035,-0.261508,-0.397631,0.435771,-0.497466,0.036423,-0.134183,-0.313206,-0.279692,-0.052925,0.247082,P
52,8,0.140874,-0.32046,-0.111456,-0.279135,0.506537,-0.484823,-0.024667,-0.152216,-0.359642,-0.234946,0.017597,0.172048,P
52,9,0.036607,-0.354565,-0.050856,-0.153235,0.593163,-0.472096,-0.038774,-0.168919,-0.372277,-0.239018,0.03467,0.113181,P
52,10,0.19203,-0.325703,-0.022427,0.04694,0.554095,-0.45868,-0.049656,-0.191771,-0.29744,-0.24478,0.052154,0.015201,P
52,11,0.118686,-0.199775,0.045105,0.168121,0.563201,-0.537327,-0.012557,-0.22914,-0.267891,-0.186531,0.007762,-0.064029,P
52,12,-0.06694,-0.156883,0.130698,0.220041,0.5851,-0.580925,-0.016847,-0.248642,-0.26336,-0.127101,-0.007322,-0.150736,P
52,13,-0.261595,-0.114157,0.214512,0.244125,0.598939,-0.603588,-0.007633,-0.240825,-0.272192,-0.110463,-0.010918,-0.18692,P
52,14,-0.391591,-0.023184,0.253696,0.2915,0.592775,-0.606728,0.007752,-0.235989,-0.237215,-0.101233,-0.023221,-0.220797,P
52,15,-0.435367,0.049099,0.268958,0.29123,0.587575,-0.558815,0.018995,-0.257478,-0.167434,-0.051585,-0.05971,-0.266449,P
52,16,-0.445716,0.00739,0.323009,0.331568,0.561786,-0.563199,0.06934,-0.230022,-0.165196,-0.025627,-0.068749,-0.299107,P
52,17,-0.497836,-0.014792,0.35045,0.401629,0.556245,-0.595684,0.10427,-0.192331,-0.158645,-0.037637,-0.090329,-0.287307,P
53,1,0.501937,-0.254571,0.138899,-0.776787,-0.123485,-0.672805,-0.050941,0.294695,-0.096542,-0.065558,0.001542,0.121952,P
53,2,0.322234,-0.205478,0.111748,-0.792538,-0.035957,-0.605011,-0.059453,0.258737,-0.122167,-0.110915,-0.014587,0.132545,P
53,3,0.335903,-0.249757,0.052976,-0.760347,0.074212,-0.627342,-0.034208,0.271885,-0.168176,-0.184828,-0.046078,0.211419,P
53,4,0.308691,-0.267536,0.025283,-0.708546,0.088787,-0.601594,-0.020684,0.233496,-0.183908,-0.215298,-0.050325,0.241652,P
53,5,0.259389,-0.300067,0.027431,-0.605561,0.103467,-0.559839,-0.032219,0.13257,-0.193311,-0.187298,-0.014667,0.244889,P
53,6,0.269822,-0.335055,-0.008815,-0.550385,0.176896,-0.506325,-0.00506,0.026599,-0.264233,-0.177939,0.010559,0.26295,P
53,7,0.284546,-0.406414,-0.030327,-0.476918,0.257646,-0.440111,-0.033706,-0.044194,-0.312773,-0.203617,0.011137,0.291813,P
53,8,0.121716,-0.489968,0.018409,-0.393918,0.328726,-0.33539,-0.078645,-0.157978,-0.307734,-0.174978,0.0294,0.231173,P
53,9,0.010009,-0.474249,0.078116,-0.297683,0.411375,-0.264377,-0.098879,-0.231498,-0.290457,-0.129093,0.035141,0.13054,P
53,10,0.037627,-0.548013,0.206315,-0.102634,0.381091,-0.242311,-0.091002,-0.285943,-0.241242,-0.111455,-0.010218,0.041372,P
54,1,0.204297,-0.342137,0.005248,-0.79581,0.143087,-0.621124,-0.089121,0.3447,-0.157286,-0.093912,-0.16682,0.133851,P
54,2,0.424248,-0.50551,0.069106,-0.831015,0.210771,-0.526772,-0.125239,0.318754,-0.245569,-0.149151,-0.118547,0.149058,P
54,3,0.389266,-0.561724,0.095896,-0.824975,0.288288,-0.47513,-0.160147,0.302965,-0.343153,-0.197781,-0.071762,0.159962,P
54,4,0.256771,-0.640265,0.115255,-0.713751,0.306435,-0.436148,-0.171013,0.215497,-0.379465,-0.210966,0.017443,0.228121,P
54,5,0.143734,-0.675111,0.131812,-0.598742,0.320856,-0.38576,-0.183808,0.124198,-0.380673,-0.24407,0.024099,0.264681,P
54,6,0.049348,-0.665621,0.144842,-0.421898,0.298661,-0.334629,-0.147917,-0.011696,-0.37042,-0.231506,0.011229,0.295802,P
54,7,0.131812,-0.676851,0.131549,-0.177964,0.316246,-0.319679,-0.12891,-0.135202,-0.379883,-0.224596,0.066522,0.2167,P
54,8,0.079597,-0.76911,0.217216,-0.030574,0.38768,-0.307354,-0.144953,-0.174592,-0.408013,-0.161335,0.052276,0.095103,P
54,9,-0.022431,-0.769903,0.369738,0.035986,0.459371,-0.319293,-0.128466,-0.183479,-0.412862,-0.063544,0.004265,0.001818,P
54,10,-0.055119,-0.764363,0.448348,0.089674,0.536771,-0.353689,-0.099832,-0.185295,-0.395774,-0.025822,-0.033586,-0.051839,P
54,11,0.077456,-0.739598,0.440496,0.167647,0.587295,-0.436896,-0.092105,-0.148792,-0.353946,-0.030839,-0.101216,-0.069457,P
55,1,0.379748,0.352781,-0.346528,-0.661536,0.204712,-0.895842,0.024099,0.125581,0.064844,-0.00832,-0.200431,0.139206,P
55,2,0.411375,0.270148,-0.379518,-0.689085,0.262971,-0.804203,0.003125,0.108877,0.028091,-0.024349,-0.221393,0.129423,P
55,3,0.495953,0.185146,-0.439301,-0.709853,0.30195,-0.709252,-0.027146,0.095609,0.00286,-0.043208,-0.226776,0.097496,P
55,4,0.580772,0.042297,-0.434075,-0.684276,0.283359,-0.614542,-0.069824,0.09991,-0.042349,-0.100279,-0.163615,0.078514,P
55,5,0.471845,-0.138248,-0.273333,-0.580666,0.200808,-0.510361,-0.082469,0.147004,-0.181977,-0.19003,-0.072613,0.140873,P
55,6,0.443725,-0.218284,-0.191936,-0.517017,0.280043,-0.447959,-0.068853,0.026357,-0.275107,-0.208659,-0.047693,0.243615,P
55,7,0.456174,-0.249443,-0.177221,-0.428787,0.379327,-0.4781,-0.032553,-0.091498,-0.333164,-0.179372,-0.059772,0.333551,P
55,8,0.430017,-0.15222,-0.191669,-0.32083,0.560273,-0.608355,-0.037758,-0.141796,-0.396878,-0.094987,-0.048554,0.31492,P
55,9,0.314381,-0.077467,-0.049676,-0.260257,0.636357,-0.523115,-0.03434,-0.241842,-0.439673,-0.044453,-0.011889,0.200039,P
55,10,0.157937,-0.0496,0.094864,-0.240171,0.591969,-0.456784,0.046359,-0.306818,-0.476867,-0.000801,0.016942,0.08626,P
55,11,0.07527,-0.098744,0.184292,-0.128107,0.620816,-0.490078,0.054959,-0.281393,-0.436383,0.001251,-0.012198,0.003001,P
55,12,-0.075811,-0.112497,0.276177,-0.013459,0.630157,-0.480163,0.02721,-0.314837,-0.368498,0.031751,-0.054616,-0.098155,P
55,13,-0.187839,-0.079445,0.315809,0.078839,0.643293,-0.497231,0.020659,-0.339317,-0.349596,0.047666,-0.058168,-0.147762,P
56,1,0.242699,-0.062605,-0.071707,-0.732564,0.079824,-0.772949,-0.025713,0.256324,0.031102,-0.0799,-0.130514,0.106782,P
56,2,0.305639,-0.095272,-0.132562,-0.692532,0.132082,-0.682037,-0.006755,0.203826,-0.002004,-0.177713,-0.160063,0.113072,P
56,3,0.390425,-0.14575,-0.166484,-0.669554,0.18405,-0.618818,-0.029326,0.169683,-0.020409,-0.262242,-0.176021,0.146953,P
56,4,0.427273,-0.139346,-0.174256,-0.640968,0.191478,-0.589677,-0.021708,0.132431,-0.04921,-0.293903,-0.164215,0.17572,P
56,5,0.249287,-0.201608,-0.138529,-0.555497,0.161179,-0.565251,-0.001261,0.049003,-0.084719,-0.28259,-0.140283,0.240137,P
56,6,0.144606,-0.235774,-0.099211,-0.487322,0.203606,-0.562579,-0.012687,-0.023636,-0.153516,-0.218546,-0.082676,0.283188,P
56,7,0.051841,-0.224326,-0.038727,-0.441502,0.303102,-0.516704,0.008352,-0.109449,-0.283865,-0.121284,-0.005207,0.244135,P
56,8,-0.02101,-0.211742,-0.059409,-0.349169,0.461389,-0.494485,0.07991,-0.164361,-0.407614,-0.14616,0.022966,0.196216,P
56,9,-0.066762,-0.246373,-0.01404,-0.214181,0.529967,-0.443583,0.078619,-0.204862,-0.426389,-0.1859,0.024424,0.159308,P
56,10,-0.098366,-0.288995,0.003652,-0.077197,0.591307,-0.446684,0.046496,-0.236723,-0.399915,-0.174862,-0.008001,0.110246,P
56,11,0.022494,-0.399651,0.008294,0.066236,0.591112,-0.454592,-0.001404,-0.270232,-0.326742,-0.145622,-0.039572,0.032483,P
56,12,0.117453,-0.371652,0.005082,0.20058,0.537546,-0.453275,-0.06332,-0.301143,-0.223252,-0.146314,-0.042965,-0.051058,P
56,13,-0.091796,-0.234453,0.049454,0.220653,0.607633,-0.521074,-0.072971,-0.293347,-0.20475,-0.084783,-0.079611,-0.116421,P
57,1,0.847285,0.074357,-0.535942,-0.413348,0.036287,-0.547849,0.007471,0.109911,-0.108764,-0.220606,-0.08029,0.170725,P
57,2,0.851994,-0.210291,-0.319156,-0.317904,0.024366,-0.504317,-0.010064,0.05959,-0.19428,-0.166893,-0.074887,0.222502,P
57,3,0.959322,-0.364886,-0.084491,-0.36572,0.091905,-0.504816,-0.00613,0.017497,-0.221084,-0.19842,-0.083504,0.306235,P
57,4,0.90458,-0.429542,0.079065,-0.419942,0.16535,-0.444935,-0.038427,-0.055987,-0.245371,-0.207807,-0.055074,0.381554,P
57,5,0.672411,-0.438457,0.081846,-0.347215,0.231982,-0.420885,-0.027209,-0.133429,-0.294151,-0.186764,0.022922,0.36562,P
57,6,0.670857,-0.458527,0.066657,-0.185475,0.224023,-0.385995,0.051507,-0.250385,-0.321337,-0.163103,0.02338,0.304883,P
57,7,0.519365,-0.440685,0.117727,-0.161352,0.330669,-0.335496,0.025711,-0.291771,-0.365459,-0.10501,-0.006639,0.147827,P
57,8,0.365173,-0.405859,0.169069,-0.061506,0.37664,-0.314113,0.033157,-0.365677,-0.347164,-0.036499,-0.038235,0.002297,P
57,9,0.237601,-0.380412,0.217266,0.092553,0.349855,-0.327374,0.067663,-0.423553,-0.30694,0.010367,-0.046209,-0.122471,P
58,1,1.185688,0.064233,0.145229,-0.547276,-0.230043,-0.511974,0.000962,0.249961,-0.037909,-0.132973,0.01058,0.062445,P
58,2,1.115726,0.20524,0.025671,-0.785868,-0.07687,-0.531134,0.066052,0.239834,-0.17168,-0.091681,-0.053708,0.013627,P
58,3,0.951992,0.207633,-0.09623,-0.768626,-0.028943,-0.474239,0.11501,0.154671,-0.216891,-0.128715,-0.064735,0.044848,P
58,4,0.99149,0.233358,-0.138328,-0.807866,0.04395,-0.392435,0.106451,0.051131,-0.254939,-0.15409,-0.084225,0.088579,P
58,5,0.960064,0.314703,-0.123796,-0.859429,0.119031,-0.302933,0.118965,-0.088767,-0.255468,-0.161637,-0.107745,0.166133,P
58,6,0.951986,0.195946,-0.193892,-0.699619,0.258916,-0.350453,0.116181,-0.13466,-0.281294,-0.170847,-0.135129,0.212588,P
58,7,0.939223,0.034792,-0.29666,-0.470766,0.35858,-0.491044,0.115575,-0.12303,-0.350527,-0.204175,-0.139541,0.266354,P
58,8,0.869404,0.000788,-0.287971,-0.37611,0.462808,-0.529409,0.070406,-0.158167,-0.388429,-0.198961,-0.105916,0.267962,P
58,9,0.813912,-0.01304,-0.1518,-0.320091,0.543373,-0.515642,-0.006295,-0.213246,-0.412368,-0.126478,-0.064213,0.207339,P
58,10,0.718923,-0.11101,-0.030003,-0.264997,0.520349,-0.465404,-0.027573,-0.247013,-0.423491,-0.079566,-0.029118,0.125586,P
58,11,0.571658,-0.131312,0.071848,-0.186998,0.534051,-0.458026,-0.052167,-0.267051,-0.395098,-0.048682,-0.006634,0.042236,P
59,1,0.493487,0.10973,-0.047373,-0.8211,0.190127,-0.695557,-0.135924,0.319546,-0.068744,-0.014089,-0.150704,0.050135,P
59,2,0.523721,0.011435,-0.056992,-0.850577,0.251268,-0.713722,-0.135489,0.320148,-0.087092,-0.032981,-0.194325,0.069834,P
59,3,0.503687,-0.129566,-0.037912,-0.799167,0.247888,-0.633545,-0.157534,0.234217,-0.081011,-0.105585,-0.172065,0.125021,P
59,4,0.328064,-0.239161,0.029546,-0.794843,0.253737,-0.511173,-0.182932,0.159932,-0.121247,-0.155954,-0.13561,0.17765,P
59,5,0.269005,-0.230946,0.015954,-0.763986,0.27541,-0.470838,-0.167437,0.11622,-0.14147,-0.200446,-0.13913,0.218512,P
59,6,0.242158,-0.250529,-0.009345,-0.66602,0.283548,-0.395664,-0.115212,0.01151,-0.173392,-0.239124,-0.148698,0.261885,P
59,7,0.118097,-0.330741,-0.004234,-0.561725,0.363943,-0.384247,-0.117303,-0.056016,-0.249713,-0.269931,-0.136064,0.274404,P
59,8,0.182042,-0.326893,0.006555,-0.441807,0.389545,-0.397491,-0.087465,-0.137011,-0.299737,-0.241776,-0.069634,0.296763,P
59,9,0.182009,-0.31098,0.030232,-0.234411,0.400312,-0.395642,-0.034662,-0.241264,-0.321142,-0.192806,-0.03841,0.259243,P
59,10,0.116553,-0.32869,0.103337,-0.136579,0.487437,-0.40224,-0.013251,-0.265982,-0.375469,-0.13011,-0.061578,0.178648,P
59,11,0.054011,-0.199639,0.180435,-0.116414,0.585032,-0.411418,0.047488,-0.288324,-0.458092,-0.033315,-0.030162,0.057615,P
59,12,-0.073501,-0.153996,0.272089,-0.049506,0.640127,-0.484217,0.088985,-0.270735,-0.491192,0.019081,-0.023866,-0.042157,P
59,13,-0.192102,-0.120449,0.334878,0.034336,0.674339,-0.508726,0.058596,-0.276413,-0.459125,0.028577,-0.01936,-0.097493,P
59,14,-0.26596,-0.102511,0.35212,0.095849,0.693208,-0.52173,0.042107,-0.275422,-0.432022,0.023142,-0.009948,-0.122201,P
59,15,-0.30839,-0.110669,0.34796,0.130228,0.697476,-0.540331,0.038797,-0.261019,-0.402141,0.013601,-0.014082,-0.133375,P
59,16,-0.34479,-0.14342,0.379073,0.15478,0.683617,-0.539279,0.018963,-0.228944,-0.349189,-0.006056,-0.027394,-0.151392,P
60,1,0.385123,-0.146529,-0.047156,-0.676218,0.007068,-0.620386,0.040127,0.258426,-0.147774,-0.157514,-0.093129,0.170885,P
60,2,0.387623,0.004831,-0.089795,-0.642633,0.095452,-0.581423,-0.027384,0.175161,-0.103907,-0.158915,-0.034441,0.176865,P
60,3,0.527903,-0.259326,-0.130455,-0.59993,0.065144,-0.494469,-0.089402,0.15141,-0.110541,-0.169416,0.010387,0.21149,P
60,4,0.399388,-0.540738,-0.021153,-0.5426,0.105757,-0.426057,-0.099899,0.129306,-0.220363,-0.185322,-0.020911,0.228791,P
60,5,0.292609,-0.550858,-0.017455,-0.475335,0.158185,-0.395589,-0.09504,0.06357,-0.265922,-0.242624,-0.015643,0.23332,P
60,6,0.228809,-0.482038,-0.06564,-0.406427,0.194635,-0.342471,-0.049163,-0.111446,-0.253769,-0.280764,0.038378,0.252801,P
60,7,0.060025,-0.475921,-0.102442,-0.272833,0.318512,-0.419325,-0.041318,-0.159645,-0.322769,-0.19706,0.004635,0.250646,P
60,8,0.016197,-0.488993,-0.066785,-0.220994,0.414738,-0.44443,-0.087816,-0.162641,-0.369954,-0.159725,0.018818,0.211147,P
60,9,-0.04286,-0.505777,0.01197,-0.134413,0.47967,-0.441519,-0.103068,-0.183763,-0.392034,-0.12147,0.037842,0.105652,P
60,10,-0.138269,-0.482841,0.140662,-0.006257,0.501223,-0.41476,-0.071626,-0.223691,-0.390512,-0.082052,0.05565,-0.034625,P
60,11,-0.086049,-0.547951,0.222265,0.061504,0.509667,-0.389242,-0.056435,-0.20345,-0.361962,-0.09072,0.022088,-0.081509,P
60,12,0.001622,-0.563224,0.316368,0.139935,0.507792,-0.408075,-0.080647,-0.166214,-0.314404,-0.067205,-0.02332,-0.131185,P
60,13,0.018479,-0.556266,0.392682,0.224946,0.51001,-0.40435,-0.105143,-0.167171,-0.281367,-0.037675,-0.051643,-0.181101,P
60,14,-0.012858,-0.548898,0.417802,0.285567,0.506159,-0.394038,-0.092858,-0.19056,-0.254952,-0.034923,-0.075017,-0.203725,P
61,1,0.314184,0.184592,-0.196382,-0.605856,-0.213254,-0.698485,0.035939,0.20445,0.03621,-0.069043,0.175289,0.034527,P
61,2,0.382398,0.099179,-0.284227,-0.606097,-0.154944,-0.621982,0.019811,0.195041,0.021382,-0.086076,0.164093,0.047187,P
61,3,0.476752,-0.143854,-0.26218,-0.591901,-0.124343,-0.511682,-0.003602,0.200754,-0.087681,-0.097255,0.119142,0.100811,P
61,4,0.628776,-0.440167,-0.145078,-0.645729,-0.06076,-0.469982,0.0216,0.167323,-0.194028,-0.124165,0.029797,0.178838,P
61,5,0.484798,-0.39655,-0.100772,-0.641495,0.047401,-0.513447,0.017883,0.094987,-0.176915,-0.183671,0.014239,0.269074,P
61,6,0.421536,-0.445846,-0.038123,-0.537646,0.13963,-0.476912,-0.023381,0.015737,-0.243827,-0.204658,0.039745,0.325718,P
61,7,0.535997,-0.579427,0.047443,-0.449225,0.232532,-0.430817,-0.064839,-0.050876,-0.346805,-0.181796,0.045507,0.341223,P
61,8,0.789318,-0.776309,0.054787,-0.251492,0.236051,-0.390447,-0.042225,-0.184133,-0.38253,-0.129469,-0.005069,0.301337,P
61,9,0.623608,-0.42638,-0.103523,-0.085301,0.323566,-0.440108,-0.019172,-0.247229,-0.399117,-0.110393,0.051472,0.238169,P
61,10,0.473431,-0.184473,-0.156197,-0.061678,0.411727,-0.461824,-0.010614,-0.296503,-0.391122,-0.039085,0.04795,0.094839,P
61,11,0.320688,-0.129529,-0.10176,-0.030727,0.473865,-0.478245,-0.003514,-0.314178,-0.384255,-0.000192,0.023916,-0.030389,P
61,12,0.123648,-0.01345,0.027997,-0.070748,0.651332,-0.498071,-0.036568,-0.312384,-0.366846,0.048229,-0.03447,-0.082596,P
61,13,0.029523,-0.054889,0.16498,0.043332,0.643574,-0.517135,-0.020428,-0.287211,-0.338364,0.067864,-0.059125,-0.156998,P
61,14,0.043531,-0.001822,0.06471,0.095474,0.626956,-0.566465,0.005245,-0.291458,-0.253615,0.049298,-0.107426,-0.194014,P
62,1,0.891029,-0.123037,0.225527,-0.846797,0.132471,-0.625875,-0.178621,0.35008,-0.157436,-0.101278,-0.12071,0.112757,P
62,2,0.878455,-0.16129,0.170885,-0.866286,0.198655,-0.60206,-0.206269,0.343571,-0.167482,-0.105274,-0.153936,0.10694,P
62,3,0.965377,-0.170767,0.065283,-0.850278,0.270791,-0.606577,-0.163584,0.338752,-0.197661,-0.123262,-0.2015,0.124789,P
62,4,0.97299,-0.166062,0.047148,-0.796522,0.280929,-0.496432,-0.135606,0.267816,-0.209324,-0.183012,-0.189946,0.15018,P
62,5,1.047852,-0.200669,-0.068341,-0.717163,0.279073,-0.414061,-0.137093,0.154868,-0.199523,-0.233648,-0.173384,0.159279,P
62,6,1.034217,-0.419027,-0.072732,-0.580752,0.275152,-0.421885,-0.105385,0.095837,-0.276781,-0.2215,-0.187863,0.231553,P
62,7,0.856542,-0.572011,0.032634,-0.444015,0.390168,-0.39356,-0.195473,0.035871,-0.334428,-0.16946,-0.131073,0.214093,P
62,8,0.663833,-0.609885,0.108712,-0.338981,0.524342,-0.372252,-0.237471,0.005241,-0.377862,-0.148085,-0.082707,0.135146,P
62,9,0.529394,-0.631421,0.186172,-0.174727,0.51885,-0.317923,-0.201605,-0.05655,-0.415626,-0.112182,-0.026688,0.056282,P
63,1,0.301151,-0.592762,0.15638,-0.765473,0.07254,-0.434564,-0.196727,0.301915,-0.158216,-0.21333,-0.100951,0.116247,P
63,2,0.347257,-0.515353,0.095802,-0.673797,0.133813,-0.392264,-0.180933,0.212392,-0.186571,-0.233595,-0.087982,0.165806,P
63,3,0.299408,-0.669139,0.144305,-0.558871,0.158865,-0.309973,-0.146647,0.083578,-0.255492,-0.276738,-0.033544,0.21064,P
63,4,0.260817,-0.740615,0.16282,-0.529698,0.222024,-0.305218,-0.155922,0.055352,-0.308668,-0.329735,-0.03566,0.253833,P
63,5,0.258932,-0.701701,0.141344,-0.431243,0.266766,-0.291811,-0.121186,-0.058712,-0.327745,-0.293294,-0.047923,0.322501,P
63,6,0.376241,-0.714511,0.11607,-0.312707,0.331248,-0.289035,-0.108383,-0.138205,-0.377107,-0.193136,-0.009548,0.282938,P
63,7,0.15448,-0.59784,0.069385,-0.123061,0.415896,-0.319115,-0.031258,-0.206934,-0.38956,-0.163859,-0.001435,0.16773,P
63,8,0.029142,-0.582958,0.126949,-0.018442,0.430832,-0.359395,-0.025258,-0.244471,-0.368891,-0.144656,-0.02793,0.117509,P
63,9,-0.02546,-0.571775,0.207534,0.096883,0.420504,-0.379006,-0.015192,-0.27232,-0.326184,-0.109947,-0.051307,0.064344,P
63,10,-0.115147,-0.549142,0.272961,0.183343,0.465693,-0.410114,-0.01618,-0.253379,-0.304718,-0.093789,-0.077725,0.011507,P
64,1,0.594918,0.218607,0.182929,-0.921648,0.202676,-0.854669,-0.227145,0.331907,-0.119997,0.123966,-0.121585,0.048525,P
64,2,0.619423,0.097563,0.129488,-0.904199,0.27354,-0.76266,-0.214139,0.319934,-0.160622,0.05585,-0.142416,0.041248,P
64,3,0.639799,0.0351,0.005894,-0.944198,0.358743,-0.65843,-0.170914,0.304091,-0.189345,-0.007593,-0.205378,0.020705,P
64,4,0.669271,-0.083372,-0.068891,-0.892532,0.420525,-0.605515,-0.155855,0.253897,-0.217112,-0.083901,-0.234017,0.070894,P
64,5,0.645609,-0.148162,-0.097316,-0.81392,0.44885,-0.548087,-0.139605,0.191075,-0.250602,-0.157173,-0.248586,0.123992,P
64,6,0.656147,-0.181629,-0.093478,-0.760416,0.511097,-0.513452,-0.140767,0.146453,-0.316296,-0.179266,-0.255854,0.144533,P
64,7,0.542182,-0.14577,-0.044161,-0.66037,0.593859,-0.495518,-0.150939,0.064294,-0.38384,-0.155425,-0.206811,0.159496,P
64,8,0.493125,-0.203602,-0.005092,-0.517688,0.627357,-0.444279,-0.145706,-0.033614,-0.431704,-0.148389,-0.126666,0.173161,P
64,9,0.491337,-0.24684,-0.044839,-0.442579,0.662285,-0.395092,-0.084229,-0.125399,-0.477423,-0.117631,-0.090839,0.150435,P
64,10,0.439134,-0.241979,0.069762,-0.382217,0.696997,-0.33806,-0.102485,-0.152464,-0.481302,-0.105497,-0.074107,0.101863,P
64,11,0.329904,-0.350721,0.173808,-0.18261,0.656064,-0.402208,-0.113799,-0.15879,-0.436709,-0.083734,-0.050379,0.01915,P
64,12,0.288455,-0.376333,0.224915,-0.043832,0.621492,-0.424934,-0.110818,-0.183747,-0.385624,-0.084313,-0.037126,-0.019788,P
64,13,0.2145,-0.298556,0.363232,-0.048514,0.60965,-0.39766,-0.131437,-0.2099,-0.353408,-0.045325,-0.053207,-0.075408,P
64,14,0.091812,-0.361015,0.433101,0.014634,0.610288,-0.418314,-0.139122,-0.198412,-0.316739,0.003034,-0.076283,-0.132023,P
64,15,0.102001,-0.35541,0.38679,0.097489,0.654699,-0.458245,-0.121235,-0.171889,-0.260658,0.01389,-0.098882,-0.146666,P
65,1,1.036457,0.057159,-0.001732,-0.816424,0.182654,-0.776354,-0.238404,0.284256,0.00156,0.063667,-0.246465,0.030432,P
65,2,0.831356,0.055493,0.007268,-0.890514,0.264493,-0.713842,-0.241088,0.299501,-0.081844,0.069652,-0.232468,-0.01508,P
65,3,0.742795,0.015298,-0.042371,-0.890494,0.308512,-0.617929,-0.203259,0.275865,-0.14476,0.021515,-0.223906,-0.010963,P
65,4,0.804851,-0.078085,-0.034844,-0.923681,0.351168,-0.552876,-0.205298,0.290588,-0.212545,-0.025737,-0.211762,-0.016563,P
65,5,0.828334,-0.179323,-0.055396,-0.866042,0.393124,-0.501017,-0.172046,0.222186,-0.24009,-0.118886,-0.22021,0.078812,P
65,6,0.721911,-0.22533,-0.090782,-0.739718,0.455042,-0.474116,-0.129704,0.116601,-0.325682,-0.147628,-0.224934,0.161283,P
65,7,0.626135,-0.150225,-0.090859,-0.667937,0.550544,-0.499194,-0.115314,0.074173,-0.39872,-0.150745,-0.230295,0.192306,P
65,8,0.611881,-0.082943,-0.024106,-0.626269,0.662102,-0.496443,-0.153841,0.016987,-0.450294,-0.093368,-0.202414,0.151241,P
65,9,0.596787,-0.181256,0.063238,-0.497755,0.666832,-0.477911,-0.142164,-0.062461,-0.505821,-0.050659,-0.101573,0.123782,P
65,10,0.455696,-0.271921,0.130314,-0.403267,0.672586,-0.467837,-0.081965,-0.124132,-0.547492,0.006707,-0.058356,0.045158,P
65,11,0.384313,-0.338314,0.174421,-0.179076,0.628797,-0.45784,-0.018879,-0.194985,-0.512112,0.054095,-0.040654,-0.040732,P
65,12,0.410223,-0.341833,0.225705,-0.015579,0.597293,-0.43879,-0.002201,-0.226624,-0.466102,0.062242,-0.040333,-0.092844,P
