@relation elevators

@attribute climbRate numeric
@attribute Sgz numeric
@attribute p numeric
@attribute q numeric
@attribute curRoll numeric
@attribute absRoll numeric
@attribute diffClb numeric
@attribute diffRollRate numeric
@attribute diffDiffClb numeric
@attribute SaTime1 numeric
@attribute SaTime2 numeric
@attribute SaTime3 numeric
@attribute SaTime4 numeric
@attribute diffSaTime1 numeric
@attribute diffSaTime2 numeric
@attribute diffSaTime3 numeric
@attribute diffSaTime4 numeric
@attribute Sa numeric
@attribute binaryClass {P,N}

@data
-552,-21,-0.45,0.05,0.4,-10,-3,-0.013,0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-470,-35,-0.59,-0.04,-0.6,-10,12,-0.008,-0.9,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0,0,0,-0.0008,P
-367,-42,-0.52,-0.06,-1.1,-11,10,0.016,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
264,-47,0.35,-0.14,-1.5,-11,20,0.024,-0.2,-0.0003,-0.0002,-0.0002,-0.0002,-0.0001,0,0,0,-0.0002,P
423,-40,0.58,0.25,-1,-11,-7,0.014,-5.4,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,P
-64,-30,0.07,0.19,0.5,-10,-19,-0.03,0.2,-0.0009,-0.0011,-0.0011,-0.0011,0.0001,0,0,0,-0.0011,P
-241,-33,-0.06,0.13,0.4,-10,-11,-0.003,0.5,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
-341,-39,-0.08,0.07,0.4,-10,-4,-0.002,0.6,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0,0,0,-0.0006,P
-337,-47,0.01,0.01,0.3,-10,6,0.008,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
97,-56,0.17,-0.07,0.7,-9,13,-0.005,-0.7,-0.0008,-0.0008,-0.0008,-0.0006,0,0,-0.0003,0,-0.0006,P
475,-46,-0.18,-0.16,0.7,-9,19,-0.016,0.3,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
621,-35,-0.35,0.15,0.4,-10,-8,-0.014,-3.6,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
216,-5,-0.32,0.15,-1.2,-11,-12,0.005,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0,0,0,-0.0006,N
-422,-9,0.16,0.23,-1.5,-11,-22,0.016,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
-574,-16,0.24,0.07,-1.4,-11,-15,0.002,2.8,-0.0008,-0.0008,-0.0008,-0.0006,-0.0001,0,-0.0003,0,-0.0006,P
-599,-20,0.21,-0.18,-1.3,-11,-2,-0.01,4.3,-0.0009,-0.0009,-0.0009,-0.0008,0,0,-0.0002,0,-0.0008,P
102,-36,0.07,-0.15,-1,-11,18,0.005,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
278,-33,0.11,-0.05,-0.9,-11,13,0.004,-1.5,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
384,-14,0.17,0.03,-0.4,-10,1,0.001,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
72,13,0.09,0.09,0.6,-9,-7,-0.003,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,P
-88,13,-0.2,0.12,0.6,-9,-11,-0.02,0.3,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
-169,10,-0.4,0.07,0.1,-10,-2,-0.013,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-226,4,-0.3,0.07,-0.7,-11,-3,0.012,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-235,0,-0.18,-0.04,-0.9,-11,4,0.012,1.5,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-128,-8,0.16,0.01,-0.9,-11,4,0.013,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
-85,-12,0.19,0.07,-0.4,-10,-1,-0.014,-0.5,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-92,-12,0.14,0.08,-0.3,-10,-4,-0.014,-0.6,-0.0009,-0.0009,-0.0009,-0.0008,0,0,-0.0002,0,-0.0008,P
-114,-14,0.01,-0.04,-0.3,-10,0,-0.017,1.8,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
22,-16,-0.33,-0.04,-0.6,-10,7,-0.017,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
75,-15,-0.41,0.11,-0.9,-11,2,0.002,-2.7,-0.0005,-0.0006,-0.0006,-0.0007,0.0001,0,0.0001,0,-0.0007,P
71,-14,-0.36,0,-1,-11,-2,0.014,0.5,-0.0003,-0.0003,-0.0003,-0.0005,0,0,0.0001,0,-0.0005,P
139,-5,0.67,0.04,-0.2,-10,0,0.017,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0,-0.0001,0,-0.0003,P
120,-3,0.68,0.13,0.6,-9,-7,-0.011,-1.3,-0.0007,-0.0007,-0.0007,-0.0007,0,0,-0.0002,0,-0.0007,P
52,-2,0.54,0.12,1.1,-9,-10,-0.022,-0.3,-0.0011,-0.001,-0.001,-0.0009,-0.0002,0,-0.0002,0,-0.0009,P
-105,-3,-0.12,0.12,1.5,-9,-10,-0.045,-0.4,-0.0011,-0.0012,-0.0012,-0.0013,0.0001,0,0.0001,0,-0.0013,P
-156,-4,-0.33,0,1.3,-9,-8,-0.033,1.1,-0.001,-0.0011,-0.0011,-0.0011,0.0002,0,0,0,-0.0011,P
-166,-5,-0.44,-0.03,1.2,-9,0,-0.023,1.6,-0.0009,-0.001,-0.001,-0.001,0.0001,0,-0.0001,0,-0.001,P
-287,-14,-0.46,0.07,-0.1,-10,-5,0.008,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-307,-25,-0.04,0.04,-0.7,-11,0,0.021,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
-213,-32,0.27,-0.09,-0.5,-10,17,0.021,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
-145,-35,0.37,0.11,0.1,-10,-12,-0.007,-0.9,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
-49,-39,0.23,-0.07,0.6,-9,19,-0.011,-1.7,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
231,-33,-0.4,-0.04,0.3,-10,7,-0.02,0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
274,-31,-0.49,0.09,0.1,-10,6,-0.012,-1,-0.0006,-0.0008,-0.0008,-0.0008,0.0002,0,0.0001,0,-0.0008,P
248,-20,-0.08,0.04,-0.8,-11,-1,0.022,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
146,-15,0.24,0.14,-0.7,-11,-17,0.021,0.8,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
54,-14,0.4,-0.03,-0.4,-10,-8,0.02,2.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,0,0,0,-0.0003,P
-75,-14,0.38,0.09,0.9,-9,-8,-0.006,-0.1,-0.0007,-0.0007,-0.0007,-0.0006,0,0,-0.0002,0,-0.0006,P
-138,-18,0.17,0.04,1.4,-9,-3,-0.012,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,P
-74,-21,0.06,-0.08,1.6,-8,14,-0.008,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,P
241,-19,-0.1,-0.15,1.5,-8,22,-0.009,-1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
441,-13,-0.2,-0.07,1.4,-9,17,-0.012,-1.8,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
484,11,-0.26,0.09,0.8,-9,-6,0.002,-0.4,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
300,23,-0.22,0.14,0.3,-10,-13,0.002,0.4,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
-13,28,-0.09,0.19,0,-10,-18,0.008,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-63,24,0.11,-0.03,0.1,-10,8,0.003,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
194,26,0.13,-0.12,0.3,-10,17,0.001,-0.8,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
-48,35,0.06,0.22,0.6,-9,-21,-0.004,-0.5,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,P
-229,33,-0.04,0.04,0.6,-9,-12,-0.013,2.8,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-352,26,-0.23,0.11,0.5,-10,-11,-0.015,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
-408,22,-0.31,0.05,0.3,-10,-10,-0.014,0.5,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-421,21,-0.34,0.02,0.2,-10,-7,-0.013,1.7,-0.0006,-0.0008,-0.0008,-0.0008,0.0002,0,0,0,-0.0008,P
-415,8,-0.24,0.03,-0.4,-10,2,0.008,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-312,-3,-0.07,-0.03,-0.7,-11,10,0.011,-0.7,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-294,-4,-0.05,-0.04,-0.7,-11,9,0.011,-0.5,-0.0004,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-189,-11,0.22,-0.01,-0.5,-10,4,0.014,0.3,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,P
-182,-16,0.16,0.05,-0.1,-10,-3,-0.011,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-185,-16,0.14,0.05,0,-10,-3,-0.011,0.2,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0,0,0,-0.0008,P
-178,-23,-0.27,0.02,-0.2,-10,1,-0.02,0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
-49,-28,-0.57,-0.01,-1.2,-11,8,0.002,0.1,-0.0005,-0.0006,-0.0006,-0.0007,0,0,0.0001,0,-0.0007,P
75,-28,-0.43,-0.09,-1.8,-12,16,0.012,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
356,-18,-0.01,-0.04,-2.3,-12,10,0.017,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0,0,0,-0.0005,P
279,8,0.45,0.1,-1.3,-11,-5,0.004,-0.2,-0.0008,-0.0007,-0.0007,-0.0006,-0.0002,0,-0.0002,0,-0.0006,P
270,9,0.44,0.12,-1.2,-11,-6,-0.003,-0.5,-0.0009,-0.0008,-0.0008,-0.0007,-0.0002,0,-0.0002,0,-0.0007,P
-151,13,-0.26,0.13,-0.9,-11,-11,-0.015,0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
-433,-15,0.02,0.08,-2,-12,-3,0.015,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-297,-30,0.33,-0.05,-1.6,-12,9,0.013,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-151,-34,0.47,-0.11,-1.1,-11,17,0.011,0.3,-0.0005,-0.0005,-0.0005,-0.0005,-0.0002,0,0,0,-0.0005,P
-26,-36,0.45,0.01,-0.6,-10,2,-0.008,-0.6,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,P
37,-34,-0.54,0.04,-0.5,-10,0,-0.021,0,-0.001,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,P
38,-34,-0.58,0.04,-0.7,-11,0,-0.02,0,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0.0001,0,-0.001,P
39,-34,-0.61,0.03,-0.8,-11,0,-0.015,0.1,-0.0007,-0.0009,-0.0009,-0.001,0.0002,0,0.0001,0,-0.001,P
13,-33,-0.56,0.08,-1.4,-11,-7,0.016,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-10,-33,-0.46,0.06,-1.7,-12,-3,0.019,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
-78,-33,-0.18,0.21,-2.1,-12,-16,0.026,-1.6,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
-152,-37,0.2,0.08,-2,-12,4,0.026,-1.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
-92,-40,0.55,0,-1.5,-11,9,0.022,-0.5,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
-34,-42,0.7,0.08,0.1,-10,1,-0.012,-1.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
-41,-42,0.65,0.06,0.3,-10,-4,-0.013,-0.6,-0.0008,-0.0008,-0.0008,-0.0007,-0.0002,0,-0.0001,0,-0.0007,P
-23,-44,-0.16,0.03,1.2,-9,0,-0.025,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
-13,-44,-0.32,-0.16,1,-9,5,-0.018,2.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
373,-27,-0.17,-0.03,-0.6,-11,7,0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
387,-19,-0.1,0.12,-0.8,-11,-10,0.006,-0.9,-0.0005,-0.0005,-0.0005,-0.0006,0,0,0,0,-0.0006,P
55,-5,0.32,0.13,-0.4,-10,-11,0.01,-0.1,-0.0006,-0.0005,-0.0005,-0.0004,-0.0002,0,-0.0001,0,-0.0004,P
35,-5,0.33,0.14,-0.3,-10,-11,0.007,-0.2,-0.0008,-0.0006,-0.0006,-0.0005,-0.0003,0,-0.0002,0,-0.0005,P
-195,-8,0.04,0.13,0.2,-10,-11,-0.016,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
-184,-23,-0.43,0.02,-0.7,-11,3,-0.009,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-194,-27,-0.45,0.12,-1.3,-11,-10,0.01,-1.1,-0.0005,-0.0005,-0.0005,-0.0006,0,0,0,0,-0.0006,P
-247,-43,0.42,0.05,-1.4,-11,-1,0.021,-0.2,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0,0,0,-0.0003,P
-248,-44,0.49,0.07,-1.2,-11,-1,0.014,-0.3,-0.0006,-0.0005,-0.0005,-0.0004,-0.0002,0,-0.0002,0,-0.0004,P
-169,-51,0.51,-0.15,-0.4,-10,23,0.001,0.8,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
-126,-51,0.51,-0.1,-0.3,-10,21,0,-1.1,-0.0008,-0.0006,-0.0006,-0.0006,-0.0003,0,0,0,-0.0006,P
448,-45,-0.08,-0.18,0.5,-10,22,-0.023,0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
691,-31,-0.33,-0.09,0.2,-10,10,-0.015,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
796,-18,-0.45,0.17,-0.3,-10,3,-0.011,-3.6,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
743,-8,-0.52,0.15,-0.7,-11,-10,-0.01,-0.6,-0.0009,-0.0009,-0.0009,-0.0009,0,0,-0.0001,0,-0.0009,P
722,-6,-0.54,0.23,-0.8,-11,-12,-0.01,-1.1,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0,0,0,-0.0009,N
-93,14,-0.29,0.27,-2.4,-12,-24,0.016,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-342,-5,0.43,0.08,-2,-12,-4,0.015,0,-0.0005,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,P
-237,-16,0.59,-0.01,-1,-11,5,0,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
-103,-19,0.58,-0.14,-0.3,-10,21,-0.002,0.6,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
265,-15,0.02,-0.05,0.8,-9,10,-0.036,-0.5,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,P
327,-11,-0.27,0.05,0.8,-9,5,-0.035,-1.6,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,P
332,-6,-0.51,0.24,0.4,-10,-5,-0.026,-3.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,N
280,-4,-0.6,0.21,0.2,-10,-18,-0.024,-2,-0.0008,-0.0009,-0.0009,-0.0011,0.0001,0,0.0001,0,-0.0011,P
-118,-2,-0.56,0.21,-1.1,-11,-20,0.012,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-224,-3,-0.48,0.05,-1.4,-11,-17,0.016,1.3,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-254,-7,-0.35,0.1,-1.7,-12,0,0.018,-0.7,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
-123,-21,0.45,0.02,-1.5,-11,4,0.015,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
-96,-22,0.51,0.16,-1.1,-11,2,-0.008,-1.6,-0.0008,-0.0008,-0.0008,-0.0007,0,0,-0.0002,0,-0.0007,P
-159,-24,0.4,-0.19,-0.6,-11,3,-0.013,5.6,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-68,-26,0.25,0.06,-0.3,-10,7,-0.025,-2.6,-0.0012,-0.001,-0.001,-0.001,-0.0003,0,0,0,-0.001,P
-59,-26,0.21,0.03,-0.3,-10,3,-0.025,-1.6,-0.0012,-0.0012,-0.0012,-0.001,-0.0002,0,-0.0003,0,-0.001,P
-9,-27,-0.38,0.01,-0.4,-10,2,-0.036,0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,P
-32,-27,-0.56,0.11,-1.2,-11,-11,0.007,-0.3,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0,0,0,-0.0006,P
-72,-30,0.02,0.05,-1.9,-12,1,0.028,-0.2,-0.0002,-0.0002,-0.0002,-0.0002,0,0,0,0,-0.0002,P
24,-31,0.53,-0.02,-1.4,-11,7,0.026,-0.6,-0.0002,-0.0002,-0.0002,-0.0002,0,0,0,0,-0.0002,P
74,-30,0.75,0.17,-0.8,-11,-2,0.017,-2.4,-0.0007,-0.0004,-0.0004,-0.0003,-0.0003,0,-0.0003,0,-0.0003,P
42,-30,0.74,0.24,-0.5,-10,-13,-0.009,-2.6,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0,-0.0001,0,-0.0007,P
-157,-31,0.38,0.15,0.6,-9,-14,-0.027,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
-105,-41,-0.56,-0.06,0.3,-10,9,-0.031,0.2,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,P
-25,-42,-0.68,0,-0.4,-10,5,0.013,-1.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
52,-42,-0.49,-0.08,-1,-11,11,0.023,0.7,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
444,-35,0.04,-0.16,-1.4,-11,23,0.026,-0.5,-0.0002,-0.0002,-0.0002,-0.0002,0,0,0,0,-0.0002,P
619,-19,0.39,0.16,-1.1,-11,-16,0.018,-1.8,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
-239,-1,0.37,0.24,1.3,-9,-25,-0.015,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
-358,-8,0.21,-0.24,1.6,-8,21,-0.015,5.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
-13,-16,-0.29,-0.09,1.6,-8,12,-0.02,0.1,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0,0,0,-0.0009,P
3,-14,-0.28,0.03,-0.7,-11,1,0.009,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
162,-13,-0.04,-0.07,-0.9,-11,16,0.017,-1.4,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,P
-29,3,0.44,0.14,1,-9,-8,-0.013,-0.8,-0.0011,-0.0009,-0.0009,-0.0007,-0.0002,0,-0.0003,0,-0.0007,P
-79,1,-0.09,0.02,1.3,-9,4,-0.042,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,P
-70,1,-0.25,0.04,1.2,-9,1,-0.042,-0.7,-0.001,-0.0012,-0.0012,-0.0013,0.0002,0,0.0001,0,-0.0013,P
-23,-3,-0.48,0.01,0.1,-10,3,-0.004,0.1,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0,0.0001,0,-0.0007,P
40,-3,-0.45,-0.1,-0.4,-10,12,0.005,1.4,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
115,-2,-0.41,0.02,-0.7,-11,11,0.008,-1.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
165,4,-0.09,0.03,-1.2,-11,2,0.015,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
157,8,0.1,0.1,-1.2,-11,-7,0.014,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
-64,11,0.3,0.1,-0.4,-10,-8,0.003,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,P
-122,9,0.27,0.05,0,-10,-2,-0.005,0.4,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
-44,4,0.14,0,0.6,-9,4,-0.006,-0.2,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,P
-24,3,-0.3,0.03,0.5,-10,0,-0.018,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
-40,3,-0.46,0.13,0.1,-10,-7,-0.016,-1.5,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
-54,2,-0.48,0.1,0,-10,-9,-0.015,-0.5,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0,0,0,-0.0009,P
-146,0,-0.46,0.09,-0.8,-11,-7,0.011,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-31,-12,0.51,0.02,-0.5,-10,3,0.012,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
-55,-13,0.42,0.07,0.7,-9,-5,-0.015,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,-0.0002,0,0,0,-0.0008,P
-120,-15,0.18,0.09,1.1,-9,-8,-0.023,0,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
-16,-20,-0.55,-0.02,0.4,-10,5,-0.019,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
-97,-21,-0.49,0.09,-1.2,-11,-6,0.015,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-107,-22,-0.46,0.09,-1.3,-11,-6,0.015,0.2,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0,0,0,-0.0005,P
-233,-27,-0.06,0.11,-1.8,-12,-9,0.026,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
-281,-35,0.4,0.07,-1.5,-11,-2,0.023,-0.5,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
-287,-37,0.53,-0.03,-1.2,-11,-1,0.021,0.7,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0,-0.0001,0,-0.0003,P
-307,-50,0.22,0.06,0.1,-10,-2,-0.027,-0.4,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
-258,-58,-0.14,0,0.2,-10,6,-0.021,-0.7,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,P
-226,-60,-0.21,-0.08,0.1,-10,6,-0.002,0.7,-0.0005,-0.0005,-0.0005,-0.0006,0.0001,0,0.0001,0,-0.0006,P
328,-57,0.3,-0.1,0.2,-10,14,0.012,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
440,-51,0.34,0.17,0.6,-9,1,-0.007,-4.3,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
283,-41,0.05,0.15,0.9,-9,-16,-0.026,0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
-183,-38,-0.49,0.21,0.3,-10,-20,-0.018,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
-333,-44,-0.6,-0.19,-0.4,-10,6,-0.004,5.5,-0.0006,-0.0008,-0.0008,-0.0008,0.0001,0,0,0,-0.0008,P
185,-48,0.07,-0.11,-1.5,-11,16,0.022,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0,0,0,-0.0003,P
303,-43,0.28,0.04,-1.3,-11,-2,0.016,-0.9,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,P
316,-32,0.45,0.04,-0.4,-10,0,0.005,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
114,-21,0.24,0.13,0.7,-9,-12,-0.015,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-14,-20,-0.12,0.06,0.9,-9,-3,-0.038,0.5,-0.001,-0.0011,-0.0011,-0.0012,0.0001,0,0.0001,0,-0.0012,P
-82,-21,-0.41,0.09,0.5,-9,-8,-0.018,0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
-131,-22,-0.52,0.08,0.2,-10,-6,-0.012,0.2,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0,0.0001,0,-0.0008,P
-157,-24,-0.52,-0.06,-0.2,-10,-3,0.008,1.3,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0.0001,0,-0.0005,P
-84,-26,-0.37,-0.02,-0.7,-11,9,0.015,-0.8,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
121,-24,0.5,0.02,-0.4,-10,4,0.014,-0.4,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0,-0.0001,0,-0.0003,P
-112,-20,-0.2,0.08,1.3,-9,-7,-0.018,0,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0,0.0001,0,-0.0008,P
